Geo__geoid_	Geo_FILEID	Geo_STUSAB	Geo_SUMLEV	Geo_GEOCOMP	Geo_STATE	Geo_COUNTY	Geo_TRACT	Geo_CNECTA	Geo_NECTADIV	Geo_GEO_ID	Geo_NAME	Geo_AREALAND	Geo_AREAWATER	Geo_PLACESE	Geo_qname	SE_A12002_001	SE_A12002_002	SE_A12002_003	SE_A12002_004	SE_A12002_005	SE_A12002_006	SE_A12002_007	SE_A12002_008
"21025920500"	"ACSSF"	"KY"	140	0	21	25	920500	"."	"."	"1400000US21025920500"	"Census Tract 9205, Breathitt County, Kentucky"	175655168	699929	21	"Census Tract 9205, Breathitt County, Kentucky"	1319	262	567	269	79	112	30	0
"21025920600"	"ACSSF"	"KY"	140	0	21	25	920600	"."	"."	"1400000US21025920600"	"Census Tract 9206, Breathitt County, Kentucky"	139592229	1117105	21	"Census Tract 9206, Breathitt County, Kentucky"	1256	258	529	300	87	82	0	0
"21025920700"	"ACSSF"	"KY"	140	0	21	25	920700	"."	"."	"1400000US21025920700"	"Census Tract 9207, Breathitt County, Kentucky"	234833298	1146672	21	"Census Tract 9207, Breathitt County, Kentucky"	1278	319	457	309	91	89	8	5
"21025920800"	"ACSSF"	"KY"	140	0	21	25	920800	"."	"."	"1400000US21025920800"	"Census Tract 9208, Breathitt County, Kentucky"	487566787	1893789	21	"Census Tract 9208, Breathitt County, Kentucky"	1959	403	791	446	173	146	0	0
"21027960100"	"ACSSF"	"KY"	140	0	21	27	960100	"."	"."	"1400000US21027960100"	"Census Tract 9601, Breckinridge County, Kentucky"	396413941	12511105	21	"Census Tract 9601, Breckinridge County, Kentucky"	3388	398	1547	904	452	16	9	62
"21027960200"	"ACSSF"	"KY"	140	0	21	27	960200	"."	"."	"1400000US21027960200"	"Census Tract 9602, Breckinridge County, Kentucky"	220899739	1192188	21	"Census Tract 9602, Breckinridge County, Kentucky"	3556	470	1470	953	389	186	76	12
"21027960300"	"ACSSF"	"KY"	140	0	21	27	960300	"."	"."	"1400000US21027960300"	"Census Tract 9603, Breckinridge County, Kentucky"	286339139	12323132	21	"Census Tract 9603, Breckinridge County, Kentucky"	2106	278	891	701	125	76	35	0
"21027960400"	"ACSSF"	"KY"	140	0	21	27	960400	"."	"."	"1400000US21027960400"	"Census Tract 9604, Breckinridge County, Kentucky"	185840250	3688387	21	"Census Tract 9604, Breckinridge County, Kentucky"	1029	36	470	309	88	126	0	0
"21027960501"	"ACSSF"	"KY"	140	0	21	27	960501	"."	"."	"1400000US21027960501"	"Census Tract 9605.01, Breckinridge County, Kentucky"	147423251	658315	21	"Census Tract 9605.01, Breckinridge County, Kentucky"	1673	443	583	522	97	28	0	0
"21027960502"	"ACSSF"	"KY"	140	0	21	27	960502	"."	"."	"1400000US21027960502"	"Census Tract 9605.02, Breckinridge County, Kentucky"	238663945	10725707	21	"Census Tract 9605.02, Breckinridge County, Kentucky"	2536	317	1131	734	213	81	30	30
"21029020101"	"ACSSF"	"KY"	140	0	21	29	20101	"."	"."	"1400000US21029020101"	"Census Tract 201.01, Bullitt County, Kentucky"	4892385	13584	21	"Census Tract 201.01, Bullitt County, Kentucky"	2903	269	919	1112	414	116	18	55
"21029020102"	"ACSSF"	"KY"	140	0	21	29	20102	"."	"."	"1400000US21029020102"	"Census Tract 201.02, Bullitt County, Kentucky"	10195779	119681	21	"Census Tract 201.02, Bullitt County, Kentucky"	2383	233	729	893	389	104	20	15
"21029020103"	"ACSSF"	"KY"	140	0	21	29	20103	"."	"."	"1400000US21029020103"	"Census Tract 201.03, Bullitt County, Kentucky"	24151977	318949	21	"Census Tract 201.03, Bullitt County, Kentucky"	2231	62	838	791	341	178	15	6
"21029020201"	"ACSSF"	"KY"	140	0	21	29	20201	"."	"."	"1400000US21029020201"	"Census Tract 202.01, Bullitt County, Kentucky"	21538946	277612	21	"Census Tract 202.01, Bullitt County, Kentucky"	4955	364	1368	1838	816	480	12	77
"21029020202"	"ACSSF"	"KY"	140	0	21	29	20202	"."	"."	"1400000US21029020202"	"Census Tract 202.02, Bullitt County, Kentucky"	27205463	321594	21	"Census Tract 202.02, Bullitt County, Kentucky"	3195	169	871	1225	518	364	48	0
"21029020300"	"ACSSF"	"KY"	140	0	21	29	20300	"."	"."	"1400000US21029020300"	"Census Tract 203, Bullitt County, Kentucky"	20433537	419315	21	"Census Tract 203, Bullitt County, Kentucky"	4389	272	1937	1273	438	376	84	9
"21029020401"	"ACSSF"	"KY"	140	0	21	29	20401	"."	"."	"1400000US21029020401"	"Census Tract 204.01, Bullitt County, Kentucky"	15932483	404599	21	"Census Tract 204.01, Bullitt County, Kentucky"	1362	117	520	480	133	104	8	0
"21029020402"	"ACSSF"	"KY"	140	0	21	29	20402	"."	"."	"1400000US21029020402"	"Census Tract 204.02, Bullitt County, Kentucky"	19004780	278971	21	"Census Tract 204.02, Bullitt County, Kentucky"	4565	449	1946	1159	700	285	26	0
"21029020501"	"ACSSF"	"KY"	140	0	21	29	20501	"."	"."	"1400000US21029020501"	"Census Tract 205.01, Bullitt County, Kentucky"	1632882	3652	21	"Census Tract 205.01, Bullitt County, Kentucky"	2306	460	785	840	171	16	11	23
"21029020502"	"ACSSF"	"KY"	140	0	21	29	20502	"."	"."	"1400000US21029020502"	"Census Tract 205.02, Bullitt County, Kentucky"	1236000	0	21	"Census Tract 205.02, Bullitt County, Kentucky"	1520	309	459	543	139	70	0	0
"21029020601"	"ACSSF"	"KY"	140	0	21	29	20601	"."	"."	"1400000US21029020601"	"Census Tract 206.01, Bullitt County, Kentucky"	4934506	6302	21	"Census Tract 206.01, Bullitt County, Kentucky"	4063	396	1602	1345	477	202	13	28
"21029020602"	"ACSSF"	"KY"	140	0	21	29	20602	"."	"."	"1400000US21029020602"	"Census Tract 206.02, Bullitt County, Kentucky"	4095760	18128	21	"Census Tract 206.02, Bullitt County, Kentucky"	1354	107	523	413	158	123	18	12
"21029020702"	"ACSSF"	"KY"	140	0	21	29	20702	"."	"."	"1400000US21029020702"	"Census Tract 207.02, Bullitt County, Kentucky"	6116171	354361	21	"Census Tract 207.02, Bullitt County, Kentucky"	1581	191	708	390	139	131	9	13
"21029020703"	"ACSSF"	"KY"	140	0	21	29	20703	"."	"."	"1400000US21029020703"	"Census Tract 207.03, Bullitt County, Kentucky"	9634304	122845	21	"Census Tract 207.03, Bullitt County, Kentucky"	3092	285	1264	935	419	160	29	0
"21029020704"	"ACSSF"	"KY"	140	0	21	29	20704	"."	"."	"1400000US21029020704"	"Census Tract 207.04, Bullitt County, Kentucky"	3054318	22087	21	"Census Tract 207.04, Bullitt County, Kentucky"	2175	307	1011	433	363	49	12	0
"21029020800"	"ACSSF"	"KY"	140	0	21	29	20800	"."	"."	"1400000US21029020800"	"Census Tract 208, Bullitt County, Kentucky"	47019864	420819	21	"Census Tract 208, Bullitt County, Kentucky"	3506	553	1633	982	252	86	0	0
"21029020900"	"ACSSF"	"KY"	140	0	21	29	20900	"."	"."	"1400000US21029020900"	"Census Tract 209, Bullitt County, Kentucky"	81790763	240836	21	"Census Tract 209, Bullitt County, Kentucky"	2307	208	1047	791	224	37	0	0
"21029021102"	"ACSSF"	"KY"	140	0	21	29	21102	"."	"."	"1400000US21029021102"	"Census Tract 211.02, Bullitt County, Kentucky"	112713584	1130652	21	"Census Tract 211.02, Bullitt County, Kentucky"	3640	376	1831	900	441	82	10	0
"21029021103"	"ACSSF"	"KY"	140	0	21	29	21103	"."	"."	"1400000US21029021103"	"Census Tract 211.03, Bullitt County, Kentucky"	21925225	342727	21	"Census Tract 211.03, Bullitt County, Kentucky"	969	68	410	259	89	80	63	0
"21029021104"	"ACSSF"	"KY"	140	0	21	29	21104	"."	"."	"1400000US21029021104"	"Census Tract 211.04, Bullitt County, Kentucky"	22859803	474011	21	"Census Tract 211.04, Bullitt County, Kentucky"	2996	403	1303	907	373	10	0	0
"21029021200"	"ACSSF"	"KY"	140	0	21	29	21200	"."	"."	"1400000US21029021200"	"Census Tract 212, Bullitt County, Kentucky"	166525715	1357780	21	"Census Tract 212, Bullitt County, Kentucky"	3800	584	1718	969	324	184	0	21
"21029980100"	"ACSSF"	"KY"	140	0	21	29	980100	"."	"."	"1400000US21029980100"	"Census Tract 9801, Bullitt County, Kentucky"	142550063	1588751	21	"Census Tract 9801, Bullitt County, Kentucky"	0	0	0	0	0	0	0	0
"21031930100"	"ACSSF"	"KY"	140	0	21	31	930100	"."	"."	"1400000US21031930100"	"Census Tract 9301, Butler County, Kentucky"	233654302	1649131	21	"Census Tract 9301, Butler County, Kentucky"	2110	392	1037	497	133	46	5	0
"21031930200"	"ACSSF"	"KY"	140	0	21	31	930200	"."	"."	"1400000US21031930200"	"Census Tract 9302, Butler County, Kentucky"	248350463	2802128	21	"Census Tract 9302, Butler County, Kentucky"	1146	198	669	234	32	10	3	0
"21031930301"	"ACSSF"	"KY"	140	0	21	31	930301	"."	"."	"1400000US21031930301"	"Census Tract 9303.01, Butler County, Kentucky"	133437798	4376342	21	"Census Tract 9303.01, Butler County, Kentucky"	1015	171	418	249	50	97	30	0
"21031930302"	"ACSSF"	"KY"	140	0	21	31	930302	"."	"."	"1400000US21031930302"	"Census Tract 9303.02, Butler County, Kentucky"	61164913	1208613	21	"Census Tract 9303.02, Butler County, Kentucky"	2244	429	1166	502	96	50	1	0
"21031930400"	"ACSSF"	"KY"	140	0	21	31	930400	"."	"."	"1400000US21031930400"	"Census Tract 9304, Butler County, Kentucky"	218458452	1079088	21	"Census Tract 9304, Butler County, Kentucky"	1276	248	544	280	92	102	10	0
"21031930500"	"ACSSF"	"KY"	140	0	21	31	930500	"."	"."	"1400000US21031930500"	"Census Tract 9305, Butler County, Kentucky"	208558105	2775740	21	"Census Tract 9305, Butler County, Kentucky"	887	127	476	215	38	18	13	0
"21033920100"	"ACSSF"	"KY"	140	0	21	33	920100	"."	"."	"1400000US21033920100"	"Census Tract 9201, Caldwell County, Kentucky"	323301084	2519482	21	"Census Tract 9201, Caldwell County, Kentucky"	1689	109	702	614	193	63	4	4
"21033920200"	"ACSSF"	"KY"	140	0	21	33	920200	"."	"."	"1400000US21033920200"	"Census Tract 9202, Caldwell County, Kentucky"	195853285	1037271	21	"Census Tract 9202, Caldwell County, Kentucky"	3699	427	1731	884	470	171	16	0
"21033920301"	"ACSSF"	"KY"	140	0	21	33	920301	"."	"."	"1400000US21033920301"	"Census Tract 9203.01, Caldwell County, Kentucky"	37216358	275443	21	"Census Tract 9203.01, Caldwell County, Kentucky"	1829	310	691	521	131	144	21	11
"21033920302"	"ACSSF"	"KY"	140	0	21	33	920302	"."	"."	"1400000US21033920302"	"Census Tract 9203.02, Caldwell County, Kentucky"	336747149	4752289	21	"Census Tract 9203.02, Caldwell County, Kentucky"	1588	48	678	499	151	171	34	7
"21035010100"	"ACSSF"	"KY"	140	0	21	35	10100	"."	"."	"1400000US21035010100"	"Census Tract 101, Calloway County, Kentucky"	230036107	25383449	21	"Census Tract 101, Calloway County, Kentucky"	3338	447	1203	836	466	323	45	18
"21035010200"	"ACSSF"	"KY"	140	0	21	35	10200	"."	"."	"1400000US21035010200"	"Census Tract 102, Calloway County, Kentucky"	199962679	1298235	21	"Census Tract 102, Calloway County, Kentucky"	3131	213	1089	909	576	292	24	28
"21035010301"	"ACSSF"	"KY"	140	0	21	35	10301	"."	"."	"1400000US21035010301"	"Census Tract 103.01, Calloway County, Kentucky"	1338681	0	21	"Census Tract 103.01, Calloway County, Kentucky"	126	4	32	21	29	19	9	12
"21035010303"	"ACSSF"	"KY"	140	0	21	35	10303	"."	"."	"1400000US21035010303"	"Census Tract 103.03, Calloway County, Kentucky"	4440801	25677	21	"Census Tract 103.03, Calloway County, Kentucky"	1464	34	421	521	342	104	27	15
"21035010304"	"ACSSF"	"KY"	140	0	21	35	10304	"."	"."	"1400000US21035010304"	"Census Tract 103.04, Calloway County, Kentucky"	30480765	322877	21	"Census Tract 103.04, Calloway County, Kentucky"	2098	92	732	419	463	234	62	96
"21035010400"	"ACSSF"	"KY"	140	0	21	35	10400	"."	"."	"1400000US21035010400"	"Census Tract 104, Calloway County, Kentucky"	27749024	226313	21	"Census Tract 104, Calloway County, Kentucky"	1589	310	491	502	205	70	6	5
"21035010500"	"ACSSF"	"KY"	140	0	21	35	10500	"."	"."	"1400000US21035010500"	"Census Tract 105, Calloway County, Kentucky"	31176707	138720	21	"Census Tract 105, Calloway County, Kentucky"	2440	289	732	791	431	139	34	24
"21035010601"	"ACSSF"	"KY"	140	0	21	35	10601	"."	"."	"1400000US21035010601"	"Census Tract 106.01, Calloway County, Kentucky"	3953781	0	21	"Census Tract 106.01, Calloway County, Kentucky"	1897	150	488	514	392	249	68	36
"21035010602"	"ACSSF"	"KY"	140	0	21	35	10602	"."	"."	"1400000US21035010602"	"Census Tract 106.02, Calloway County, Kentucky"	20249275	83362	21	"Census Tract 106.02, Calloway County, Kentucky"	2686	93	411	449	768	816	41	108
"21035010700"	"ACSSF"	"KY"	140	0	21	35	10700	"."	"."	"1400000US21035010700"	"Census Tract 107, Calloway County, Kentucky"	192518981	600039	21	"Census Tract 107, Calloway County, Kentucky"	2167	227	959	438	278	198	47	20
"21035010800"	"ACSSF"	"KY"	140	0	21	35	10800	"."	"."	"1400000US21035010800"	"Census Tract 108, Calloway County, Kentucky"	254849041	38864370	21	"Census Tract 108, Calloway County, Kentucky"	2444	156	789	1061	181	190	17	50
"21037050100"	"ACSSF"	"KY"	140	0	21	37	50100	"."	"."	"1400000US21037050100"	"Census Tract 501, Campbell County, Kentucky"	536679	257232	21	"Census Tract 501, Campbell County, Kentucky"	826	172	187	235	125	56	0	51
"21037050400"	"ACSSF"	"KY"	140	0	21	37	50400	"."	"."	"1400000US21037050400"	"Census Tract 504, Campbell County, Kentucky"	499971	0	21	"Census Tract 504, Campbell County, Kentucky"	1745	42	268	398	700	221	95	21
"21037050500"	"ACSSF"	"KY"	140	0	21	37	50500	"."	"."	"1400000US21037050500"	"Census Tract 505, Campbell County, Kentucky"	507929	0	21	"Census Tract 505, Campbell County, Kentucky"	1500	210	452	555	99	106	66	12
"21037050600"	"ACSSF"	"KY"	140	0	21	37	50600	"."	"."	"1400000US21037050600"	"Census Tract 506, Campbell County, Kentucky"	454618	15684	21	"Census Tract 506, Campbell County, Kentucky"	1231	324	498	271	77	43	0	18
"21037051101"	"ACSSF"	"KY"	140	0	21	37	51101	"."	"."	"1400000US21037051101"	"Census Tract 511.01, Campbell County, Kentucky"	626381	313670	21	"Census Tract 511.01, Campbell County, Kentucky"	1675	153	740	350	329	96	0	7
"21037051102"	"ACSSF"	"KY"	140	0	21	37	51102	"."	"."	"1400000US21037051102"	"Census Tract 511.02, Campbell County, Kentucky"	1089235	0	21	"Census Tract 511.02, Campbell County, Kentucky"	1138	60	334	356	226	129	13	20
"21037051200"	"ACSSF"	"KY"	140	0	21	37	51200	"."	"."	"1400000US21037051200"	"Census Tract 512, Campbell County, Kentucky"	1103305	1307958	21	"Census Tract 512, Campbell County, Kentucky"	860	181	369	275	24	11	0	0
"21037051300"	"ACSSF"	"KY"	140	0	21	37	51300	"."	"."	"1400000US21037051300"	"Census Tract 513, Campbell County, Kentucky"	4924469	801810	21	"Census Tract 513, Campbell County, Kentucky"	3080	92	544	614	1048	495	159	128
"21037051901"	"ACSSF"	"KY"	140	0	21	37	51901	"."	"."	"1400000US21037051901"	"Census Tract 519.01, Campbell County, Kentucky"	45873173	4049614	21	"Census Tract 519.01, Campbell County, Kentucky"	3373	339	1168	1113	547	168	31	7
"21037051903"	"ACSSF"	"KY"	140	0	21	37	51903	"."	"."	"1400000US21037051903"	"Census Tract 519.03, Campbell County, Kentucky"	37270227	274860	21	"Census Tract 519.03, Campbell County, Kentucky"	4753	318	1259	1330	1159	498	123	66
"21037051904"	"ACSSF"	"KY"	140	0	21	37	51904	"."	"."	"1400000US21037051904"	"Census Tract 519.04, Campbell County, Kentucky"	19263113	55031	21	"Census Tract 519.04, Campbell County, Kentucky"	3244	187	900	841	912	320	61	23
"21037052001"	"ACSSF"	"KY"	140	0	21	37	52001	"."	"."	"1400000US21037052001"	"Census Tract 520.01, Campbell County, Kentucky"	104727066	853063	21	"Census Tract 520.01, Campbell County, Kentucky"	3850	204	1385	1199	616	357	64	25
"21037052002"	"ACSSF"	"KY"	140	0	21	37	52002	"."	"."	"1400000US21037052002"	"Census Tract 520.02, Campbell County, Kentucky"	85701756	6075094	21	"Census Tract 520.02, Campbell County, Kentucky"	1924	101	655	618	312	189	41	8
"21037052100"	"ACSSF"	"KY"	140	0	21	37	52100	"."	"."	"1400000US21037052100"	"Census Tract 521, Campbell County, Kentucky"	1106935	492424	21	"Census Tract 521, Campbell County, Kentucky"	2709	151	900	552	766	232	62	46
"21037052200"	"ACSSF"	"KY"	140	0	21	37	52200	"."	"."	"1400000US21037052200"	"Census Tract 522, Campbell County, Kentucky"	1177026	0	21	"Census Tract 522, Campbell County, Kentucky"	1543	57	361	410	545	155	15	0
"21037052301"	"ACSSF"	"KY"	140	0	21	37	52301	"."	"."	"1400000US21037052301"	"Census Tract 523.01, Campbell County, Kentucky"	3800896	26365	21	"Census Tract 523.01, Campbell County, Kentucky"	3461	142	654	1123	985	351	152	54
"21037052302"	"ACSSF"	"KY"	140	0	21	37	52302	"."	"."	"1400000US21037052302"	"Census Tract 523.02, Campbell County, Kentucky"	3567141	486674	21	"Census Tract 523.02, Campbell County, Kentucky"	3329	28	323	886	1116	679	240	57
"21037052400"	"ACSSF"	"KY"	140	0	21	37	52400	"."	"."	"1400000US21037052400"	"Census Tract 524, Campbell County, Kentucky"	2193823	0	21	"Census Tract 524, Campbell County, Kentucky"	1823	156	607	360	460	156	63	21
"21037052500"	"ACSSF"	"KY"	140	0	21	37	52500	"."	"."	"1400000US21037052500"	"Census Tract 525, Campbell County, Kentucky"	4147116	6649	21	"Census Tract 525, Campbell County, Kentucky"	3880	392	777	1087	1040	424	158	2
"21037052800"	"ACSSF"	"KY"	140	0	21	37	52800	"."	"."	"1400000US21037052800"	"Census Tract 528, Campbell County, Kentucky"	5587206	627652	21	"Census Tract 528, Campbell County, Kentucky"	2517	135	501	607	812	346	29	87
"21037052900"	"ACSSF"	"KY"	140	0	21	37	52900	"."	"."	"1400000US21037052900"	"Census Tract 529, Campbell County, Kentucky"	16768983	408680	21	"Census Tract 529, Campbell County, Kentucky"	4018	265	1232	1167	879	403	28	44
"21037053100"	"ACSSF"	"KY"	140	0	21	37	53100	"."	"."	"1400000US21037053100"	"Census Tract 531, Campbell County, Kentucky"	30736458	4132430	21	"Census Tract 531, Campbell County, Kentucky"	4139	160	1318	924	992	464	212	69
"21037053200"	"ACSSF"	"KY"	140	0	21	37	53200	"."	"."	"1400000US21037053200"	"Census Tract 532, Campbell County, Kentucky"	1041156	380116	21	"Census Tract 532, Campbell County, Kentucky"	2513	312	550	733	426	183	195	114
"21037053301"	"ACSSF"	"KY"	140	0	21	37	53301	"."	"."	"1400000US21037053301"	"Census Tract 533.01, Campbell County, Kentucky"	8830711	106907	21	"Census Tract 533.01, Campbell County, Kentucky"	3588	264	1019	865	967	360	50	63
"21037053302"	"ACSSF"	"KY"	140	0	21	37	53302	"."	"."	"1400000US21037053302"	"Census Tract 533.02, Campbell County, Kentucky"	10381434	272051	21	"Census Tract 533.02, Campbell County, Kentucky"	2710	64	594	641	754	521	103	33
"21039960100"	"ACSSF"	"KY"	140	0	21	39	960100	"."	"."	"1400000US21039960100"	"Census Tract 9601, Carlisle County, Kentucky"	140119655	2311215	21	"Census Tract 9601, Carlisle County, Kentucky"	999	94	383	307	106	92	17	0
"21039960200"	"ACSSF"	"KY"	140	0	21	39	960200	"."	"."	"1400000US21039960200"	"Census Tract 9602, Carlisle County, Kentucky"	203629469	20644242	21	"Census Tract 9602, Carlisle County, Kentucky"	1259	142	532	426	85	55	5	14
"21039960300"	"ACSSF"	"KY"	140	0	21	39	960300	"."	"."	"1400000US21039960300"	"Census Tract 9603, Carlisle County, Kentucky"	146957437	1693276	21	"Census Tract 9603, Carlisle County, Kentucky"	1053	65	565	313	93	17	0	0
"21041950100"	"ACSSF"	"KY"	140	0	21	41	950100	"."	"."	"1400000US21041950100"	"Census Tract 9501, Carroll County, Kentucky"	137863509	7017225	21	"Census Tract 9501, Carroll County, Kentucky"	1536	282	745	330	158	21	0	0
"21041950200"	"ACSSF"	"KY"	140	0	21	41	950200	"."	"."	"1400000US21041950200"	"Census Tract 9502, Carroll County, Kentucky"	49470068	4899455	21	"Census Tract 9502, Carroll County, Kentucky"	3859	659	1366	1626	74	67	48	19
"21041950300"	"ACSSF"	"KY"	140	0	21	41	950300	"."	"."	"1400000US21041950300"	"Census Tract 9503, Carroll County, Kentucky"	145997565	10269564	21	"Census Tract 9503, Carroll County, Kentucky"	1769	209	791	521	171	73	4	0
"21043960100"	"ACSSF"	"KY"	140	0	21	43	960100	"."	"."	"1400000US21043960100"	"Census Tract 9601, Carter County, Kentucky"	123316280	222576	21	"Census Tract 9601, Carter County, Kentucky"	2001	539	741	506	149	66	0	0
"21043960200"	"ACSSF"	"KY"	140	0	21	43	960200	"."	"."	"1400000US21043960200"	"Census Tract 9602, Carter County, Kentucky"	91691065	620577	21	"Census Tract 9602, Carter County, Kentucky"	2767	428	1149	777	252	124	25	12
"21043960300"	"ACSSF"	"KY"	140	0	21	43	960300	"."	"."	"1400000US21043960300"	"Census Tract 9603, Carter County, Kentucky"	181919628	2038786	21	"Census Tract 9603, Carter County, Kentucky"	2074	295	733	741	152	52	92	9
"21043960400"	"ACSSF"	"KY"	140	0	21	43	960400	"."	"."	"1400000US21043960400"	"Census Tract 9604, Carter County, Kentucky"	214576478	524592	21	"Census Tract 9604, Carter County, Kentucky"	1370	159	623	267	220	101	0	0
"21043960500"	"ACSSF"	"KY"	140	0	21	43	960500	"."	"."	"1400000US21043960500"	"Census Tract 9605, Carter County, Kentucky"	105930879	257135	21	"Census Tract 9605, Carter County, Kentucky"	2752	263	1137	690	265	228	69	100
"21043960601"	"ACSSF"	"KY"	140	0	21	43	960601	"."	"."	"1400000US21043960601"	"Census Tract 9606.01, Carter County, Kentucky"	58310867	503611	21	"Census Tract 9606.01, Carter County, Kentucky"	1109	150	329	423	99	108	0	0
"21043960602"	"ACSSF"	"KY"	140	0	21	43	960602	"."	"."	"1400000US21043960602"	"Census Tract 9606.02, Carter County, Kentucky"	51905444	479767	21	"Census Tract 9606.02, Carter County, Kentucky"	3013	649	1308	787	118	116	7	28
"21043960700"	"ACSSF"	"KY"	140	0	21	43	960700	"."	"."	"1400000US21043960700"	"Census Tract 9607, Carter County, Kentucky"	232942912	2135422	21	"Census Tract 9607, Carter County, Kentucky"	3189	663	1174	924	318	32	56	22
