Geo__geoid_	Geo_NAME	Geo_qname	Geo_STUSAB	Geo_SUMLEV	Geo_GEOCOMP	Geo_FILEID	Geo_LOGRECNO	Geo_US	Geo_REGION	Geo_DIVISION	Geo_STATECE	Geo_STATE	Geo_COUNTY	Geo_COUSUB	Geo_PLACE	Geo_PLACESE	Geo_TRACT	Geo_BLKGRP	Geo_CONCIT	Geo_AIANHH	Geo_AIANHHFP	Geo_AIHHTLI	Geo_AITSCE	Geo_AITS	Geo_ANRC	Geo_CBSA	Geo_CSA	Geo_METDIV	Geo_MACC	Geo_MEMI	Geo_NECTA	Geo_CNECTA	Geo_NECTADIV	Geo_UA	Geo_CDCURR	Geo_SLDU	Geo_SLDL	Geo_ZCTA5	Geo_SUBMCD	Geo_SDELM	Geo_SDSEC	Geo_SDUNI	Geo_UR	Geo_PCI	Geo_BTTR	Geo_BTBG	Geo_PUMA5	SE_A12002_001	SE_A12002_002	SE_A12002_003	SE_A12002_004	SE_A12002_005	SE_A12002_006	SE_A12002_007	SE_A12002_008
"21115960200"	"Census Tract 9602"	"Census Tract 9602, Johnson County, Kentucky"	"KY"	140	0	"ACSSF"	2483	.	.	.	.	21	115	.	.	21	960200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1835	475	755	385	102	118	0	0
"21115960300"	"Census Tract 9603"	"Census Tract 9603, Johnson County, Kentucky"	"KY"	140	0	"ACSSF"	2484	.	.	.	.	21	115	.	.	21	960300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1896	357	732	555	221	31	0	0
"21115960400"	"Census Tract 9604"	"Census Tract 9604, Johnson County, Kentucky"	"KY"	140	0	"ACSSF"	2485	.	.	.	.	21	115	.	.	21	960400	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	5157	1002	1788	1511	547	188	56	65
"21115960500"	"Census Tract 9605"	"Census Tract 9605, Johnson County, Kentucky"	"KY"	140	0	"ACSSF"	2486	.	.	.	.	21	115	.	.	21	960500	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1834	400	711	512	80	98	0	33
"21115960600"	"Census Tract 9606"	"Census Tract 9606, Johnson County, Kentucky"	"KY"	140	0	"ACSSF"	2487	.	.	.	.	21	115	.	.	21	960600	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3179	408	922	1239	321	241	38	10
"21117060300"	"Census Tract 603"	"Census Tract 603, Kenton County, Kentucky"	"KY"	140	0	"ACSSF"	2488	.	.	.	.	21	117	.	.	21	60300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1180	173	280	296	320	74	22	15
"21117060700"	"Census Tract 607"	"Census Tract 607, Kenton County, Kentucky"	"KY"	140	0	"ACSSF"	2489	.	.	.	.	21	117	.	.	21	60700	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1263	142	255	358	299	172	13	24
"21117060900"	"Census Tract 609"	"Census Tract 609, Kenton County, Kentucky"	"KY"	140	0	"ACSSF"	2490	.	.	.	.	21	117	.	.	21	60900	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1525	367	489	432	155	55	21	6
"21117061000"	"Census Tract 610"	"Census Tract 610, Kenton County, Kentucky"	"KY"	140	0	"ACSSF"	2491	.	.	.	.	21	117	.	.	21	61000	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1586	247	402	598	234	70	20	15
"21117061100"	"Census Tract 611"	"Census Tract 611, Kenton County, Kentucky"	"KY"	140	0	"ACSSF"	2492	.	.	.	.	21	117	.	.	21	61100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1148	63	245	377	298	145	15	5
"21117061200"	"Census Tract 612"	"Census Tract 612, Kenton County, Kentucky"	"KY"	140	0	"ACSSF"	2493	.	.	.	.	21	117	.	.	21	61200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1781	347	760	464	154	56	0	0
"21117061300"	"Census Tract 613"	"Census Tract 613, Kenton County, Kentucky"	"KY"	140	0	"ACSSF"	2494	.	.	.	.	21	117	.	.	21	61300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1745	296	607	590	175	65	0	12
"21117061400"	"Census Tract 614"	"Census Tract 614, Kenton County, Kentucky"	"KY"	140	0	"ACSSF"	2495	.	.	.	.	21	117	.	.	21	61400	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2568	463	1160	577	276	87	0	5
"21117061600"	"Census Tract 616"	"Census Tract 616, Kenton County, Kentucky"	"KY"	140	0	"ACSSF"	2496	.	.	.	.	21	117	.	.	21	61600	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	807	97	191	300	136	57	5	21
"21117063603"	"Census Tract 636.03"	"Census Tract 636.03, Kenton County, Kentucky"	"KY"	140	0	"ACSSF"	2497	.	.	.	.	21	117	.	.	21	63603	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	6150	618	1873	1685	1095	585	216	78
"21117063604"	"Census Tract 636.04"	"Census Tract 636.04, Kenton County, Kentucky"	"KY"	140	0	"ACSSF"	2498	.	.	.	.	21	117	.	.	21	63604	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3768	544	1066	1013	805	309	31	0
"21117063605"	"Census Tract 636.05"	"Census Tract 636.05, Kenton County, Kentucky"	"KY"	140	0	"ACSSF"	2499	.	.	.	.	21	117	.	.	21	63605	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	7885	915	2511	2539	1340	509	43	28
"21117063606"	"Census Tract 636.06"	"Census Tract 636.06, Kenton County, Kentucky"	"KY"	140	0	"ACSSF"	2500	.	.	.	.	21	117	.	.	21	63606	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2879	130	954	938	660	168	18	11
"21117063701"	"Census Tract 637.01"	"Census Tract 637.01, Kenton County, Kentucky"	"KY"	140	0	"ACSSF"	2501	.	.	.	.	21	117	.	.	21	63701	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2435	378	912	655	284	135	60	11
"21117063702"	"Census Tract 637.02"	"Census Tract 637.02, Kenton County, Kentucky"	"KY"	140	0	"ACSSF"	2502	.	.	.	.	21	117	.	.	21	63702	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3126	300	1265	1080	329	133	7	12
"21117063800"	"Census Tract 638"	"Census Tract 638, Kenton County, Kentucky"	"KY"	140	0	"ACSSF"	2503	.	.	.	.	21	117	.	.	21	63800	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2062	196	587	524	394	249	97	15
"21117064000"	"Census Tract 640"	"Census Tract 640, Kenton County, Kentucky"	"KY"	140	0	"ACSSF"	2504	.	.	.	.	21	117	.	.	21	64000	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	4531	180	635	1062	1553	747	238	116
"21117064100"	"Census Tract 641"	"Census Tract 641, Kenton County, Kentucky"	"KY"	140	0	"ACSSF"	2505	.	.	.	.	21	117	.	.	21	64100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3651	223	939	1335	634	420	66	34
"21117064200"	"Census Tract 642"	"Census Tract 642, Kenton County, Kentucky"	"KY"	140	0	"ACSSF"	2506	.	.	.	.	21	117	.	.	21	64200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1102	207	418	354	83	34	6	0
"21117064300"	"Census Tract 643"	"Census Tract 643, Kenton County, Kentucky"	"KY"	140	0	"ACSSF"	2507	.	.	.	.	21	117	.	.	21	64300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2323	199	808	866	282	136	32	0
"21117064400"	"Census Tract 644"	"Census Tract 644, Kenton County, Kentucky"	"KY"	140	0	"ACSSF"	2508	.	.	.	.	21	117	.	.	21	64400	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2194	307	818	599	299	130	31	10
"21117064500"	"Census Tract 645"	"Census Tract 645, Kenton County, Kentucky"	"KY"	140	0	"ACSSF"	2509	.	.	.	.	21	117	.	.	21	64500	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2431	177	579	806	479	193	111	86
"21117064600"	"Census Tract 646"	"Census Tract 646, Kenton County, Kentucky"	"KY"	140	0	"ACSSF"	2510	.	.	.	.	21	117	.	.	21	64600	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	4121	214	1196	1331	785	452	128	15
"21117064700"	"Census Tract 647"	"Census Tract 647, Kenton County, Kentucky"	"KY"	140	0	"ACSSF"	2511	.	.	.	.	21	117	.	.	21	64700	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3231	71	620	756	1054	510	130	90
"21117064800"	"Census Tract 648"	"Census Tract 648, Kenton County, Kentucky"	"KY"	140	0	"ACSSF"	2512	.	.	.	.	21	117	.	.	21	64800	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2427	102	421	672	693	419	105	15
"21117064900"	"Census Tract 649"	"Census Tract 649, Kenton County, Kentucky"	"KY"	140	0	"ACSSF"	2513	.	.	.	.	21	117	.	.	21	64900	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2018	171	384	656	499	252	44	12
"21117065000"	"Census Tract 650"	"Census Tract 650, Kenton County, Kentucky"	"KY"	140	0	"ACSSF"	2514	.	.	.	.	21	117	.	.	21	65000	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2551	554	1032	642	201	72	13	37
"21117065100"	"Census Tract 651"	"Census Tract 651, Kenton County, Kentucky"	"KY"	140	0	"ACSSF"	2515	.	.	.	.	21	117	.	.	21	65100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2007	453	612	624	194	103	21	0
"21117065200"	"Census Tract 652"	"Census Tract 652, Kenton County, Kentucky"	"KY"	140	0	"ACSSF"	2516	.	.	.	.	21	117	.	.	21	65200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3075	119	649	902	888	329	114	74
"21117065300"	"Census Tract 653"	"Census Tract 653, Kenton County, Kentucky"	"KY"	140	0	"ACSSF"	2517	.	.	.	.	21	117	.	.	21	65300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	7062	766	1998	2210	1377	494	179	38
"21117065400"	"Census Tract 654"	"Census Tract 654, Kenton County, Kentucky"	"KY"	140	0	"ACSSF"	2518	.	.	.	.	21	117	.	.	21	65400	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	946	34	185	301	248	116	53	9
"21117065501"	"Census Tract 655.01"	"Census Tract 655.01, Kenton County, Kentucky"	"KY"	140	0	"ACSSF"	2519	.	.	.	.	21	117	.	.	21	65501	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3282	81	688	915	928	537	96	37
"21117065502"	"Census Tract 655.02"	"Census Tract 655.02, Kenton County, Kentucky"	"KY"	140	0	"ACSSF"	2520	.	.	.	.	21	117	.	.	21	65502	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2655	65	407	746	856	360	179	42
"21117065600"	"Census Tract 656"	"Census Tract 656, Kenton County, Kentucky"	"KY"	140	0	"ACSSF"	2521	.	.	.	.	21	117	.	.	21	65600	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	4014	467	1130	1712	480	225	0	0
"21117065700"	"Census Tract 657"	"Census Tract 657, Kenton County, Kentucky"	"KY"	140	0	"ACSSF"	2522	.	.	.	.	21	117	.	.	21	65700	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1319	166	566	381	156	38	0	12
"21117065800"	"Census Tract 658"	"Census Tract 658, Kenton County, Kentucky"	"KY"	140	0	"ACSSF"	2523	.	.	.	.	21	117	.	.	21	65800	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2102	247	597	645	490	100	15	8
"21117065900"	"Census Tract 659"	"Census Tract 659, Kenton County, Kentucky"	"KY"	140	0	"ACSSF"	2524	.	.	.	.	21	117	.	.	21	65900	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1120	137	436	371	115	38	14	9
"21117066800"	"Census Tract 668"	"Census Tract 668, Kenton County, Kentucky"	"KY"	140	0	"ACSSF"	2525	.	.	.	.	21	117	.	.	21	66800	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	5077	274	1265	1759	1290	418	52	19
"21117066900"	"Census Tract 669"	"Census Tract 669, Kenton County, Kentucky"	"KY"	140	0	"ACSSF"	2526	.	.	.	.	21	117	.	.	21	66900	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2941	440	1193	950	272	76	10	0
"21117067000"	"Census Tract 670"	"Census Tract 670, Kenton County, Kentucky"	"KY"	140	0	"ACSSF"	2527	.	.	.	.	21	117	.	.	21	67000	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2322	263	475	684	470	304	109	17
"21117067100"	"Census Tract 671"	"Census Tract 671, Kenton County, Kentucky"	"KY"	140	0	"ACSSF"	2528	.	.	.	.	21	117	.	.	21	67100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1330	313	425	475	80	32	5	0
"21119960100"	"Census Tract 9601"	"Census Tract 9601, Knott County, Kentucky"	"KY"	140	0	"ACSSF"	2529	.	.	.	.	21	119	.	.	21	960100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1886	619	567	503	73	93	31	0
"21119960200"	"Census Tract 9602"	"Census Tract 9602, Knott County, Kentucky"	"KY"	140	0	"ACSSF"	2530	.	.	.	.	21	119	.	.	21	960200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1827	417	574	625	111	67	7	26
"21119960300"	"Census Tract 9603"	"Census Tract 9603, Knott County, Kentucky"	"KY"	140	0	"ACSSF"	2531	.	.	.	.	21	119	.	.	21	960300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2533	602	713	750	214	166	69	19
"21119960400"	"Census Tract 9604"	"Census Tract 9604, Knott County, Kentucky"	"KY"	140	0	"ACSSF"	2532	.	.	.	.	21	119	.	.	21	960400	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1664	465	633	421	68	69	8	0
"21119960500"	"Census Tract 9605"	"Census Tract 9605, Knott County, Kentucky"	"KY"	140	0	"ACSSF"	2533	.	.	.	.	21	119	.	.	21	960500	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2773	766	971	675	169	141	51	0
"21121930100"	"Census Tract 9301"	"Census Tract 9301, Knox County, Kentucky"	"KY"	140	0	"ACSSF"	2534	.	.	.	.	21	121	.	.	21	930100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1083	511	294	98	83	64	27	6
"21121930200"	"Census Tract 9302"	"Census Tract 9302, Knox County, Kentucky"	"KY"	140	0	"ACSSF"	2535	.	.	.	.	21	121	.	.	21	930200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2250	798	934	370	99	30	11	8
"21121930300"	"Census Tract 9303"	"Census Tract 9303, Knox County, Kentucky"	"KY"	140	0	"ACSSF"	2536	.	.	.	.	21	121	.	.	21	930300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2181	535	1052	479	56	20	12	27
"21121930400"	"Census Tract 9304"	"Census Tract 9304, Knox County, Kentucky"	"KY"	140	0	"ACSSF"	2537	.	.	.	.	21	121	.	.	21	930400	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	5075	1131	1632	1457	320	344	134	57
"21121930500"	"Census Tract 9305"	"Census Tract 9305, Knox County, Kentucky"	"KY"	140	0	"ACSSF"	2538	.	.	.	.	21	121	.	.	21	930500	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	4024	1008	1221	754	428	468	59	86
"21121930601"	"Census Tract 9306.01"	"Census Tract 9306.01, Knox County, Kentucky"	"KY"	140	0	"ACSSF"	2539	.	.	.	.	21	121	.	.	21	930601	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3749	1075	1742	711	104	89	28	0
"21121930602"	"Census Tract 9306.02"	"Census Tract 9306.02, Knox County, Kentucky"	"KY"	140	0	"ACSSF"	2540	.	.	.	.	21	121	.	.	21	930602	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1497	454	547	332	91	23	40	10
"21121930700"	"Census Tract 9307"	"Census Tract 9307, Knox County, Kentucky"	"KY"	140	0	"ACSSF"	2541	.	.	.	.	21	121	.	.	21	930700	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1244	324	572	300	33	0	15	0
"21123960101"	"Census Tract 9601.01"	"Census Tract 9601.01, Larue County, Kentucky"	"KY"	140	0	"ACSSF"	2542	.	.	.	.	21	123	.	.	21	960101	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1140	155	580	330	31	42	2	0
"21123960102"	"Census Tract 9601.02"	"Census Tract 9601.02, Larue County, Kentucky"	"KY"	140	0	"ACSSF"	2543	.	.	.	.	21	123	.	.	21	960102	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	4311	943	1626	1260	214	244	24	0
"21123960200"	"Census Tract 9602"	"Census Tract 9602, Larue County, Kentucky"	"KY"	140	0	"ACSSF"	2544	.	.	.	.	21	123	.	.	21	960200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1744	168	742	621	97	108	8	0
"21123960300"	"Census Tract 9603"	"Census Tract 9603, Larue County, Kentucky"	"KY"	140	0	"ACSSF"	2545	.	.	.	.	21	123	.	.	21	960300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2708	476	1030	974	77	112	31	8
"21125970100"	"Census Tract 9701"	"Census Tract 9701, Laurel County, Kentucky"	"KY"	140	0	"ACSSF"	2546	.	.	.	.	21	125	.	.	21	970100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2161	417	799	599	156	146	28	16
"21125970200"	"Census Tract 9702"	"Census Tract 9702, Laurel County, Kentucky"	"KY"	140	0	"ACSSF"	2547	.	.	.	.	21	125	.	.	21	970200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	4253	830	2123	999	211	79	11	0
"21125970300"	"Census Tract 9703"	"Census Tract 9703, Laurel County, Kentucky"	"KY"	140	0	"ACSSF"	2548	.	.	.	.	21	125	.	.	21	970300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2727	504	1304	682	163	21	38	15
"21125970400"	"Census Tract 9704"	"Census Tract 9704, Laurel County, Kentucky"	"KY"	140	0	"ACSSF"	2549	.	.	.	.	21	125	.	.	21	970400	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2951	519	1169	752	329	137	45	0
"21125970500"	"Census Tract 9705"	"Census Tract 9705, Laurel County, Kentucky"	"KY"	140	0	"ACSSF"	2550	.	.	.	.	21	125	.	.	21	970500	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3352	749	1150	954	274	189	36	0
"21125970600"	"Census Tract 9706"	"Census Tract 9706, Laurel County, Kentucky"	"KY"	140	0	"ACSSF"	2551	.	.	.	.	21	125	.	.	21	970600	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2517	469	918	756	271	65	38	0
"21125970700"	"Census Tract 9707"	"Census Tract 9707, Laurel County, Kentucky"	"KY"	140	0	"ACSSF"	2552	.	.	.	.	21	125	.	.	21	970700	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3631	407	1541	1040	386	229	28	0
"21125970800"	"Census Tract 9708"	"Census Tract 9708, Laurel County, Kentucky"	"KY"	140	0	"ACSSF"	2553	.	.	.	.	21	125	.	.	21	970800	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3696	372	1701	1024	345	163	68	23
"21125970900"	"Census Tract 9709"	"Census Tract 9709, Laurel County, Kentucky"	"KY"	140	0	"ACSSF"	2554	.	.	.	.	21	125	.	.	21	970900	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2373	640	922	768	34	9	0	0
"21125971001"	"Census Tract 9710.01"	"Census Tract 9710.01, Laurel County, Kentucky"	"KY"	140	0	"ACSSF"	2555	.	.	.	.	21	125	.	.	21	971001	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2367	421	1050	613	148	97	38	0
"21125971002"	"Census Tract 9710.02"	"Census Tract 9710.02, Laurel County, Kentucky"	"KY"	140	0	"ACSSF"	2556	.	.	.	.	21	125	.	.	21	971002	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	4701	1298	1930	976	324	173	0	0
"21125971101"	"Census Tract 9711.01"	"Census Tract 9711.01, Laurel County, Kentucky"	"KY"	140	0	"ACSSF"	2557	.	.	.	.	21	125	.	.	21	971101	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1721	276	569	529	211	75	32	29
"21125971102"	"Census Tract 9711.02"	"Census Tract 9711.02, Laurel County, Kentucky"	"KY"	140	0	"ACSSF"	2558	.	.	.	.	21	125	.	.	21	971102	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	4852	885	1596	1512	489	269	32	69
"21127930100"	"Census Tract 9301"	"Census Tract 9301, Lawrence County, Kentucky"	"KY"	140	0	"ACSSF"	2559	.	.	.	.	21	127	.	.	21	930100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	4770	929	2054	1123	264	288	52	60
"21127930200"	"Census Tract 9302"	"Census Tract 9302, Lawrence County, Kentucky"	"KY"	140	0	"ACSSF"	2560	.	.	.	.	21	127	.	.	21	930200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1183	260	559	260	69	31	4	0
"21127930300"	"Census Tract 9303"	"Census Tract 9303, Lawrence County, Kentucky"	"KY"	140	0	"ACSSF"	2561	.	.	.	.	21	127	.	.	21	930300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1040	425	442	158	15	0	0	0
"21127930400"	"Census Tract 9304"	"Census Tract 9304, Lawrence County, Kentucky"	"KY"	140	0	"ACSSF"	2562	.	.	.	.	21	127	.	.	21	930400	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2090	617	858	458	123	24	0	10
"21127930500"	"Census Tract 9305"	"Census Tract 9305, Lawrence County, Kentucky"	"KY"	140	0	"ACSSF"	2563	.	.	.	.	21	127	.	.	21	930500	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1810	486	756	421	108	23	16	0
"21129950100"	"Census Tract 9501"	"Census Tract 9501, Lee County, Kentucky"	"KY"	140	0	"ACSSF"	2564	.	.	.	.	21	129	.	.	21	950100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2848	932	1043	548	177	133	15	0
"21129950200"	"Census Tract 9502"	"Census Tract 9502, Lee County, Kentucky"	"KY"	140	0	"ACSSF"	2565	.	.	.	.	21	129	.	.	21	950200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1173	255	461	331	32	89	5	0
"21129950300"	"Census Tract 9503"	"Census Tract 9503, Lee County, Kentucky"	"KY"	140	0	"ACSSF"	2566	.	.	.	.	21	129	.	.	21	950300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	852	256	308	235	12	12	29	0
