Geo__geoid_	Geo_qname	Geo_FILEID	Geo_STUSAB	Geo_SUMLEV	Geo_GEOCOMP	Geo_US	Geo_REGION	Geo_DIVISION	Geo_STATE	Geo_COUNTY	Geo_COUSUB	Geo_PLACE	Geo_TRACT	Geo_BLKGRP	Geo_CONCIT	Geo_AIANHH	Geo_AIANHHFP	Geo_AIHHTLI	Geo_AITS	Geo_ANRC	Geo_CBSA	Geo_CSA	Geo_METDIV	Geo_MACC	Geo_MEMI	Geo_NECTA	Geo_CNECTA	Geo_NECTADIV	Geo_UA	Geo_CDCURR	Geo_SLDU	Geo_SLDL	Geo_ZCTA3	Geo_ZCTA5	Geo_SUBMCD	Geo_SDELM	Geo_SDSEC	Geo_SDUNI	Geo_UR	Geo_PCI	Geo_PUMA5	Geo_NAME	Geo_BTTR	Geo_BTBG	Geo_PLACESE	SE_A12002_001	SE_A12002_002	SE_A12002_003	SE_A12002_004	SE_A12002_005	SE_A12002_006	SE_A12002_007	SE_A12002_008
"21059001501"	"Census Tract 15.01, Daviess County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	59	.	.	1501	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 15.01, Daviess County, Kentucky"	""	""	21	2406	412	1028	682	225	59	0	0
"21059001502"	"Census Tract 15.02, Daviess County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	59	.	.	1502	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 15.02, Daviess County, Kentucky"	""	""	21	2239	73	815	689	504	126	32	0
"21059001601"	"Census Tract 16.01, Daviess County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	59	.	.	1601	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 16.01, Daviess County, Kentucky"	""	""	21	3528	57	651	1352	709	518	133	108
"21059001602"	"Census Tract 16.02, Daviess County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	59	.	.	1602	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 16.02, Daviess County, Kentucky"	""	""	21	3123	162	1177	1014	457	271	25	17
"21059001701"	"Census Tract 17.01, Daviess County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	59	.	.	1701	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 17.01, Daviess County, Kentucky"	""	""	21	4092	451	1240	1232	762	340	46	21
"21059001702"	"Census Tract 17.02, Daviess County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	59	.	.	1702	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 17.02, Daviess County, Kentucky"	""	""	21	2544	162	554	842	623	274	77	12
"21059001703"	"Census Tract 17.03, Daviess County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	59	.	.	1703	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 17.03, Daviess County, Kentucky"	""	""	21	3192	178	867	1224	574	299	33	17
"21059001800"	"Census Tract 18, Daviess County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	59	.	.	1800	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 18, Daviess County, Kentucky"	""	""	21	4556	253	1743	1334	557	545	71	53
"21061920200"	"Census Tract 9202, Edmonson County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	61	.	.	920200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9202, Edmonson County, Kentucky"	""	""	21	3214	719	1387	771	148	166	9	14
"21061920300"	"Census Tract 9203, Edmonson County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	61	.	.	920300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9203, Edmonson County, Kentucky"	""	""	21	992	182	443	267	77	13	10	0
"21061920401"	"Census Tract 9204.01, Edmonson County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	61	.	.	920401	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9204.01, Edmonson County, Kentucky"	""	""	21	2006	175	1046	484	112	162	27	0
"21061920402"	"Census Tract 9204.02, Edmonson County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	61	.	.	920402	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9204.02, Edmonson County, Kentucky"	""	""	21	2619	611	1170	679	104	54	1	0
"21061980100"	"Census Tract 9801, Edmonson County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	61	.	.	980100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9801, Edmonson County, Kentucky"	""	""	21	1	0	1	0	0	0	0	0
"21063920101"	"Census Tract 9201.01, Elliott County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	63	.	.	920101	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9201.01, Elliott County, Kentucky"	""	""	21	2562	586	1082	626	157	111	0	0
"21063920102"	"Census Tract 9201.02, Elliott County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	63	.	.	920102	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9201.02, Elliott County, Kentucky"	""	""	21	1555	481	742	177	102	53	0	0
"21063920200"	"Census Tract 9202, Elliott County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	63	.	.	920200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9202, Elliott County, Kentucky"	""	""	21	1385	302	721	293	26	27	16	0
"21065920100"	"Census Tract 9201, Estill County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	65	.	.	920100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9201, Estill County, Kentucky"	""	""	21	1114	372	430	228	52	23	3	6
"21065920201"	"Census Tract 9202.01, Estill County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	65	.	.	920201	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9202.01, Estill County, Kentucky"	""	""	21	1017	173	388	301	127	11	0	17
"21065920202"	"Census Tract 9202.02, Estill County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	65	.	.	920202	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9202.02, Estill County, Kentucky"	""	""	21	2836	685	1191	506	364	67	23	0
"21065920301"	"Census Tract 9203.01, Estill County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	65	.	.	920301	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9203.01, Estill County, Kentucky"	""	""	21	1463	103	723	528	32	52	25	0
"21065920302"	"Census Tract 9203.02, Estill County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	65	.	.	920302	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9203.02, Estill County, Kentucky"	""	""	21	2497	976	1028	382	56	55	0	0
"21065920400"	"Census Tract 9204, Estill County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	65	.	.	920400	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9204, Estill County, Kentucky"	""	""	21	1165	288	569	150	107	51	0	0
"21067000101"	"Census Tract 1.01, Fayette County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	67	.	.	101	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 1.01, Fayette County, Kentucky"	""	""	21	2208	316	344	474	686	249	43	96
"21067000102"	"Census Tract 1.02, Fayette County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	67	.	.	102	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 1.02, Fayette County, Kentucky"	""	""	21	1393	134	219	427	226	179	141	67
"21067000200"	"Census Tract 2, Fayette County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	67	.	.	200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 2, Fayette County, Kentucky"	""	""	21	1924	391	484	309	460	230	50	0
"21067000300"	"Census Tract 3, Fayette County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	67	.	.	300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 3, Fayette County, Kentucky"	""	""	21	1856	362	493	505	262	130	61	43
"21067000400"	"Census Tract 4, Fayette County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	67	.	.	400	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 4, Fayette County, Kentucky"	""	""	21	1056	347	311	335	25	38	0	0
"21067000500"	"Census Tract 5, Fayette County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	67	.	.	500	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 5, Fayette County, Kentucky"	""	""	21	2322	109	249	514	803	237	212	198
"21067000600"	"Census Tract 6, Fayette County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	67	.	.	600	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 6, Fayette County, Kentucky"	""	""	21	3311	62	186	442	1263	582	376	400
"21067000700"	"Census Tract 7, Fayette County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	67	.	.	700	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 7, Fayette County, Kentucky"	""	""	21	1189	10	163	174	384	313	52	93
"21067000801"	"Census Tract 8.01, Fayette County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	67	.	.	801	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 8.01, Fayette County, Kentucky"	""	""	21	90	11	13	7	14	41	4	0
"21067000802"	"Census Tract 8.02, Fayette County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	67	.	.	802	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 8.02, Fayette County, Kentucky"	""	""	21	611	0	47	95	283	82	60	44
"21067000900"	"Census Tract 9, Fayette County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	67	.	.	900	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 9, Fayette County, Kentucky"	""	""	21	1609	43	460	441	305	305	0	55
"21067001000"	"Census Tract 10, Fayette County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	67	.	.	1000	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 10, Fayette County, Kentucky"	""	""	21	1135	170	266	417	202	53	27	0
"21067001100"	"Census Tract 11, Fayette County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	67	.	.	1100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 11, Fayette County, Kentucky"	""	""	21	3204	602	958	1245	251	64	20	64
"21067001300"	"Census Tract 13, Fayette County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	67	.	.	1300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 13, Fayette County, Kentucky"	""	""	21	1396	498	365	332	163	27	11	0
"21067001400"	"Census Tract 14, Fayette County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	67	.	.	1400	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 14, Fayette County, Kentucky"	""	""	21	1394	370	461	293	148	90	17	15
"21067001500"	"Census Tract 15, Fayette County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	67	.	.	1500	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 15, Fayette County, Kentucky"	""	""	21	1588	174	578	578	141	81	0	36
"21067001600"	"Census Tract 16, Fayette County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	67	.	.	1600	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 16, Fayette County, Kentucky"	""	""	21	1699	411	431	470	209	124	20	34
"21067001700"	"Census Tract 17, Fayette County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	67	.	.	1700	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 17, Fayette County, Kentucky"	""	""	21	1789	52	376	472	372	305	126	86
"21067001800"	"Census Tract 18, Fayette County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	67	.	.	1800	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 18, Fayette County, Kentucky"	""	""	21	718	60	204	176	175	55	0	48
"21067001900"	"Census Tract 19, Fayette County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	67	.	.	1900	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 19, Fayette County, Kentucky"	""	""	21	1975	303	519	487	394	213	38	21
"21067002001"	"Census Tract 20.01, Fayette County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	67	.	.	2001	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 20.01, Fayette County, Kentucky"	""	""	21	3558	603	1421	1173	306	10	45	0
"21067002002"	"Census Tract 20.02, Fayette County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	67	.	.	2002	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 20.02, Fayette County, Kentucky"	""	""	21	1273	322	313	396	96	95	31	20
"21067002200"	"Census Tract 22, Fayette County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	67	.	.	2200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 22, Fayette County, Kentucky"	""	""	21	1341	47	243	379	404	175	66	27
"21067002302"	"Census Tract 23.02, Fayette County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	67	.	.	2302	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 23.02, Fayette County, Kentucky"	""	""	21	3658	146	283	936	1320	341	383	249
"21067002303"	"Census Tract 23.03, Fayette County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	67	.	.	2303	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 23.03, Fayette County, Kentucky"	""	""	21	3049	172	517	893	753	193	229	292
"21067002304"	"Census Tract 23.04, Fayette County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	67	.	.	2304	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 23.04, Fayette County, Kentucky"	""	""	21	1933	32	124	234	752	282	420	89
"21067002400"	"Census Tract 24, Fayette County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	67	.	.	2400	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 24, Fayette County, Kentucky"	""	""	21	3014	60	141	354	953	794	431	281
"21067002500"	"Census Tract 25, Fayette County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	67	.	.	2500	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 25, Fayette County, Kentucky"	""	""	21	1677	17	223	461	599	166	142	69
"21067002600"	"Census Tract 26, Fayette County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	67	.	.	2600	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 26, Fayette County, Kentucky"	""	""	21	3998	430	632	1099	1249	366	167	55
"21067002700"	"Census Tract 27, Fayette County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	67	.	.	2700	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 27, Fayette County, Kentucky"	""	""	21	2726	177	431	707	703	395	197	116
"21067002800"	"Census Tract 28, Fayette County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	67	.	.	2800	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 28, Fayette County, Kentucky"	""	""	21	3044	105	492	752	976	459	99	161
"21067002900"	"Census Tract 29, Fayette County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	67	.	.	2900	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 29, Fayette County, Kentucky"	""	""	21	3122	139	555	843	1022	466	14	83
"21067003000"	"Census Tract 30, Fayette County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	67	.	.	3000	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 30, Fayette County, Kentucky"	""	""	21	3713	428	591	953	850	654	175	62
"21067003101"	"Census Tract 31.01, Fayette County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	67	.	.	3101	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 31.01, Fayette County, Kentucky"	""	""	21	2074	300	523	949	173	103	26	0
"21067003102"	"Census Tract 31.02, Fayette County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	67	.	.	3102	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 31.02, Fayette County, Kentucky"	""	""	21	1791	141	533	609	294	187	0	27
"21067003201"	"Census Tract 32.01, Fayette County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	67	.	.	3201	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 32.01, Fayette County, Kentucky"	""	""	21	1302	313	300	358	150	89	69	23
"21067003202"	"Census Tract 32.02, Fayette County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	67	.	.	3202	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 32.02, Fayette County, Kentucky"	""	""	21	4593	393	1844	1627	572	103	0	54
"21067003300"	"Census Tract 33, Fayette County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	67	.	.	3300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 33, Fayette County, Kentucky"	""	""	21	2082	105	617	658	503	153	12	34
"21067003402"	"Census Tract 34.02, Fayette County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	67	.	.	3402	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 34.02, Fayette County, Kentucky"	""	""	21	2973	116	381	1020	897	476	61	22
"21067003404"	"Census Tract 34.04, Fayette County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	67	.	.	3404	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 34.04, Fayette County, Kentucky"	""	""	21	2536	426	595	705	486	263	22	39
"21067003405"	"Census Tract 34.05, Fayette County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	67	.	.	3405	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 34.05, Fayette County, Kentucky"	""	""	21	4450	423	884	1555	1012	422	139	15
"21067003406"	"Census Tract 34.06, Fayette County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	67	.	.	3406	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 34.06, Fayette County, Kentucky"	""	""	21	4198	91	731	1577	1251	393	86	69
"21067003407"	"Census Tract 34.07, Fayette County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	67	.	.	3407	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 34.07, Fayette County, Kentucky"	""	""	21	2735	74	285	1163	904	209	46	54
"21067003501"	"Census Tract 35.01, Fayette County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	67	.	.	3501	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 35.01, Fayette County, Kentucky"	""	""	21	2469	108	671	891	549	190	33	27
"21067003503"	"Census Tract 35.03, Fayette County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	67	.	.	3503	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 35.03, Fayette County, Kentucky"	""	""	21	1526	15	425	496	438	137	6	9
"21067003504"	"Census Tract 35.04, Fayette County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	67	.	.	3504	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 35.04, Fayette County, Kentucky"	""	""	21	2511	206	555	687	557	346	139	21
"21067003600"	"Census Tract 36, Fayette County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	67	.	.	3600	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 36, Fayette County, Kentucky"	""	""	21	3593	113	395	945	1024	795	198	123
"21067003701"	"Census Tract 37.01, Fayette County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	67	.	.	3701	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 37.01, Fayette County, Kentucky"	""	""	21	2478	412	747	753	322	104	42	98
"21067003702"	"Census Tract 37.02, Fayette County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	67	.	.	3702	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 37.02, Fayette County, Kentucky"	""	""	21	3447	439	748	1115	773	295	40	37
"21067003703"	"Census Tract 37.03, Fayette County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	67	.	.	3703	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 37.03, Fayette County, Kentucky"	""	""	21	3178	75	578	694	1311	329	51	140
"21067003704"	"Census Tract 37.04, Fayette County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	67	.	.	3704	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 37.04, Fayette County, Kentucky"	""	""	21	4484	187	692	1290	1425	629	152	109
"21067003802"	"Census Tract 38.02, Fayette County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	67	.	.	3802	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 38.02, Fayette County, Kentucky"	""	""	21	1326	142	300	321	335	115	56	57
"21067003803"	"Census Tract 38.03, Fayette County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	67	.	.	3803	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 38.03, Fayette County, Kentucky"	""	""	21	2646	236	669	795	651	241	39	15
"21067003804"	"Census Tract 38.04, Fayette County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	67	.	.	3804	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 38.04, Fayette County, Kentucky"	""	""	21	4125	698	1415	1469	425	96	0	22
"21067003906"	"Census Tract 39.06, Fayette County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	67	.	.	3906	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 39.06, Fayette County, Kentucky"	""	""	21	3648	65	349	700	1284	799	336	115
"21067003908"	"Census Tract 39.08, Fayette County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	67	.	.	3908	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 39.08, Fayette County, Kentucky"	""	""	21	4290	171	549	1022	1573	572	218	185
"21067003909"	"Census Tract 39.09, Fayette County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	67	.	.	3909	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 39.09, Fayette County, Kentucky"	""	""	21	1987	235	427	526	527	264	1	7
"21067003910"	"Census Tract 39.10, Fayette County, Kentucky"	"ACSSF"	"KY"	140	0	.	.	.	21	67	.	.	3910	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"Census Tract 39.10, Fayette County, Kentucky"	""	""	21	1540	165	508	415	301	67	84	0
