Geo__geoid_	Geo__geo_level_	Geo_NAME	Geo_qname	Geo_AREALAND	Geo_AREAWATER	SE_A12002_001	SE_A12002_002	SE_A12002_003	SE_A12002_004	SE_A12002_005	SE_A12002_006	SE_A12002_007	SE_A12002_008
"21085950700"	"SL140"	"Census Tract 9507, Grayson County, Kentucky"	"Census Tract 9507, Grayson County, Kentucky"	282946736	7430656	1665	172	837	371	121	85	48	31
"21087930100"	"SL140"	"Census Tract 9301, Green County, Kentucky"	"Census Tract 9301, Green County, Kentucky"	253691344	2197857	1885	296	702	572	191	85	29	10
"21087930200"	"SL140"	"Census Tract 9302, Green County, Kentucky"	"Census Tract 9302, Green County, Kentucky"	123715084	1874961	3055	373	1321	885	180	220	66	10
"21087930300"	"SL140"	"Census Tract 9303, Green County, Kentucky"	"Census Tract 9303, Green County, Kentucky"	198306100	2041191	2065	234	982	355	292	202	0	0
"21087930400"	"SL140"	"Census Tract 9304, Green County, Kentucky"	"Census Tract 9304, Green County, Kentucky"	164927771	1214697	1234	139	621	326	55	66	0	27
"21089040100"	"SL140"	"Census Tract 401, Greenup County, Kentucky"	"Census Tract 401, Greenup County, Kentucky"	18716091	1647679	3304	91	834	1083	615	424	215	42
"21089040201"	"SL140"	"Census Tract 402.01, Greenup County, Kentucky"	"Census Tract 402.01, Greenup County, Kentucky"	4660496	533	1995	192	659	900	129	95	16	4
"21089040202"	"SL140"	"Census Tract 402.02, Greenup County, Kentucky"	"Census Tract 402.02, Greenup County, Kentucky"	6137303	9860	3053	229	1064	1154	377	167	17	45
"21089040300"	"SL140"	"Census Tract 403, Greenup County, Kentucky"	"Census Tract 403, Greenup County, Kentucky"	13055809	2346020	3194	275	1144	1167	385	141	32	50
"21089040400"	"SL140"	"Census Tract 404, Greenup County, Kentucky"	"Census Tract 404, Greenup County, Kentucky"	166292597	3524444	3650	479	1233	1216	365	250	87	20
"21089040501"	"SL140"	"Census Tract 405.01, Greenup County, Kentucky"	"Census Tract 405.01, Greenup County, Kentucky"	96066999	9004364	2427	153	871	1030	191	144	38	0
"21089040502"	"SL140"	"Census Tract 405.02, Greenup County, Kentucky"	"Census Tract 405.02, Greenup County, Kentucky"	248539040	4141491	3274	526	1370	932	208	211	12	15
"21089040600"	"SL140"	"Census Tract 406, Greenup County, Kentucky"	"Census Tract 406, Greenup County, Kentucky"	30640346	3939899	2105	218	1021	648	145	59	5	9
"21089040700"	"SL140"	"Census Tract 407, Greenup County, Kentucky"	"Census Tract 407, Greenup County, Kentucky"	308024452	1250998	2523	529	1130	578	110	74	29	73
"21091960100"	"SL140"	"Census Tract 9601, Hancock County, Kentucky"	"Census Tract 9601, Hancock County, Kentucky"	112499118	13131255	1717	308	620	490	212	69	9	9
"21091960200"	"SL140"	"Census Tract 9602, Hancock County, Kentucky"	"Census Tract 9602, Hancock County, Kentucky"	142466233	14880152	2695	282	1055	833	342	103	34	46
"21091960300"	"SL140"	"Census Tract 9603, Hancock County, Kentucky"	"Census Tract 9603, Hancock County, Kentucky"	231110919	1120219	1778	144	778	611	155	55	35	0
"21093000100"	"SL140"	"Census Tract 1, Hardin County, Kentucky"	"Census Tract 1, Hardin County, Kentucky"	10552957	2188084	729	118	270	234	87	20	0	0
"21093000201"	"SL140"	"Census Tract 2.01, Hardin County, Kentucky"	"Census Tract 2.01, Hardin County, Kentucky"	10910762	0	831	3	44	300	250	223	3	8
"21093000202"	"SL140"	"Census Tract 2.02, Hardin County, Kentucky"	"Census Tract 2.02, Hardin County, Kentucky"	9138735	7700	1910	74	270	679	622	247	9	9
"21093000300"	"SL140"	"Census Tract 3, Hardin County, Kentucky"	"Census Tract 3, Hardin County, Kentucky"	7733696	19567	3035	247	892	1235	526	135	0	0
"21093000400"	"SL140"	"Census Tract 4, Hardin County, Kentucky"	"Census Tract 4, Hardin County, Kentucky"	7245906	803	3926	732	1032	1750	397	15	0	0
"21093000500"	"SL140"	"Census Tract 5, Hardin County, Kentucky"	"Census Tract 5, Hardin County, Kentucky"	4359934	3477	1610	127	520	652	203	108	0	0
"21093000600"	"SL140"	"Census Tract 6, Hardin County, Kentucky"	"Census Tract 6, Hardin County, Kentucky"	5341637	15534	2080	275	703	757	190	154	0	1
"21093000700"	"SL140"	"Census Tract 7, Hardin County, Kentucky"	"Census Tract 7, Hardin County, Kentucky"	6460815	34065	3112	199	1186	1282	250	173	22	0
"21093000800"	"SL140"	"Census Tract 8, Hardin County, Kentucky"	"Census Tract 8, Hardin County, Kentucky"	18697388	209906	3798	193	1206	1354	526	414	86	19
"21093000902"	"SL140"	"Census Tract 9.02, Hardin County, Kentucky"	"Census Tract 9.02, Hardin County, Kentucky"	15753711	70536	3156	322	1161	1049	390	198	28	8
"21093000903"	"SL140"	"Census Tract 9.03, Hardin County, Kentucky"	"Census Tract 9.03, Hardin County, Kentucky"	101693186	1047405	3171	138	877	1105	642	355	25	29
"21093000904"	"SL140"	"Census Tract 9.04, Hardin County, Kentucky"	"Census Tract 9.04, Hardin County, Kentucky"	65989840	491530	4926	276	1757	1658	745	459	31	0
"21093001003"	"SL140"	"Census Tract 10.03, Hardin County, Kentucky"	"Census Tract 10.03, Hardin County, Kentucky"	113239581	1017149	3429	227	1004	999	767	400	32	0
"21093001004"	"SL140"	"Census Tract 10.04, Hardin County, Kentucky"	"Census Tract 10.04, Hardin County, Kentucky"	51636158	439368	2550	70	930	892	371	273	2	12
"21093001005"	"SL140"	"Census Tract 10.05, Hardin County, Kentucky"	"Census Tract 10.05, Hardin County, Kentucky"	12667124	131837	2294	44	573	839	509	268	61	0
"21093001006"	"SL140"	"Census Tract 10.06, Hardin County, Kentucky"	"Census Tract 10.06, Hardin County, Kentucky"	67320606	387841	3121	229	995	1072	299	348	136	42
"21093001100"	"SL140"	"Census Tract 11, Hardin County, Kentucky"	"Census Tract 11, Hardin County, Kentucky"	7398292	719	2755	238	627	1126	279	391	84	10
"21093001200"	"SL140"	"Census Tract 12, Hardin County, Kentucky"	"Census Tract 12, Hardin County, Kentucky"	8284461	692885	3779	260	919	1293	814	375	58	60
"21093001300"	"SL140"	"Census Tract 13, Hardin County, Kentucky"	"Census Tract 13, Hardin County, Kentucky"	13949379	42792	3513	104	1056	1249	567	314	120	103
"21093001401"	"SL140"	"Census Tract 14.01, Hardin County, Kentucky"	"Census Tract 14.01, Hardin County, Kentucky"	3612698	0	2950	126	792	1151	598	189	62	32
"21093001402"	"SL140"	"Census Tract 14.02, Hardin County, Kentucky"	"Census Tract 14.02, Hardin County, Kentucky"	3642296	0	2884	269	934	1282	352	32	0	15
"21093001500"	"SL140"	"Census Tract 15, Hardin County, Kentucky"	"Census Tract 15, Hardin County, Kentucky"	9588368	155260	2184	232	705	762	301	150	34	0
"21093001601"	"SL140"	"Census Tract 16.01, Hardin County, Kentucky"	"Census Tract 16.01, Hardin County, Kentucky"	22455314	233288	2181	102	598	999	359	94	22	7
"21093001602"	"SL140"	"Census Tract 16.02, Hardin County, Kentucky"	"Census Tract 16.02, Hardin County, Kentucky"	251096235	3164171	2369	314	1094	612	243	88	18	0
"21093001603"	"SL140"	"Census Tract 16.03, Hardin County, Kentucky"	"Census Tract 16.03, Hardin County, Kentucky"	84142994	848896	1878	55	745	641	251	130	44	12
"21093001701"	"SL140"	"Census Tract 17.01, Hardin County, Kentucky"	"Census Tract 17.01, Hardin County, Kentucky"	148565229	1411519	3614	279	1444	1078	447	313	53	0
"21093001702"	"SL140"	"Census Tract 17.02, Hardin County, Kentucky"	"Census Tract 17.02, Hardin County, Kentucky"	337965046	1387513	2854	406	1028	1004	260	141	8	7
"21093980100"	"SL140"	"Census Tract 9801, Hardin County, Kentucky"	"Census Tract 9801, Hardin County, Kentucky"	216461201	2110004	254	0	36	173	25	18	2	0
"21095970100"	"SL140"	"Census Tract 9701, Harlan County, Kentucky"	"Census Tract 9701, Harlan County, Kentucky"	45909285	14868	1134	214	336	422	69	93	0	0
"21095970200"	"SL140"	"Census Tract 9702, Harlan County, Kentucky"	"Census Tract 9702, Harlan County, Kentucky"	114052717	465020	2098	403	605	761	157	161	11	0
"21095970300"	"SL140"	"Census Tract 9703, Harlan County, Kentucky"	"Census Tract 9703, Harlan County, Kentucky"	156486894	525562	844	159	354	249	69	8	5	0
"21095970400"	"SL140"	"Census Tract 9704, Harlan County, Kentucky"	"Census Tract 9704, Harlan County, Kentucky"	72028980	497162	827	119	368	260	57	23	0	0
"21095970500"	"SL140"	"Census Tract 9705, Harlan County, Kentucky"	"Census Tract 9705, Harlan County, Kentucky"	175880783	221097	945	120	472	295	23	35	0	0
"21095970600"	"SL140"	"Census Tract 9706, Harlan County, Kentucky"	"Census Tract 9706, Harlan County, Kentucky"	111118509	746465	1947	317	840	668	63	51	8	0
"21095970700"	"SL140"	"Census Tract 9707, Harlan County, Kentucky"	"Census Tract 9707, Harlan County, Kentucky"	45620135	413406	2076	239	801	847	114	38	27	10
"21095970800"	"SL140"	"Census Tract 9708, Harlan County, Kentucky"	"Census Tract 9708, Harlan County, Kentucky"	11104436	204478	836	52	168	250	155	151	47	13
"21095970900"	"SL140"	"Census Tract 9709, Harlan County, Kentucky"	"Census Tract 9709, Harlan County, Kentucky"	102568993	472948	2562	644	893	665	152	138	39	31
"21095971000"	"SL140"	"Census Tract 9710, Harlan County, Kentucky"	"Census Tract 9710, Harlan County, Kentucky"	97939658	341926	3112	732	1290	855	96	97	8	34
"21095971300"	"SL140"	"Census Tract 9713, Harlan County, Kentucky"	"Census Tract 9713, Harlan County, Kentucky"	273783088	2111202	1577	290	474	453	189	165	6	0
"21097950100"	"SL140"	"Census Tract 9501, Harrison County, Kentucky"	"Census Tract 9501, Harrison County, Kentucky"	220291328	2398268	1949	269	903	456	124	188	9	0
"21097950200"	"SL140"	"Census Tract 9502, Harrison County, Kentucky"	"Census Tract 9502, Harrison County, Kentucky"	212777173	2206431	1676	219	834	470	93	46	10	4
"21097950300"	"SL140"	"Census Tract 9503, Harrison County, Kentucky"	"Census Tract 9503, Harrison County, Kentucky"	202698953	2449282	4023	298	1732	637	762	535	30	29
"21097950400"	"SL140"	"Census Tract 9504, Harrison County, Kentucky"	"Census Tract 9504, Harrison County, Kentucky"	105623875	950558	2404	245	997	732	273	116	26	15
"21097950500"	"SL140"	"Census Tract 9505, Harrison County, Kentucky"	"Census Tract 9505, Harrison County, Kentucky"	52331275	851412	3264	212	1510	810	450	254	28	0
"21099970100"	"SL140"	"Census Tract 9701, Hart County, Kentucky"	"Census Tract 9701, Hart County, Kentucky"	202044604	1686000	1442	138	793	361	130	20	0	0
"21099970200"	"SL140"	"Census Tract 9702, Hart County, Kentucky"	"Census Tract 9702, Hart County, Kentucky"	201282083	1024025	1843	442	663	381	253	103	1	0
"21099970301"	"SL140"	"Census Tract 9703.01, Hart County, Kentucky"	"Census Tract 9703.01, Hart County, Kentucky"	108978741	3250684	1021	210	362	355	51	41	2	0
"21099970302"	"SL140"	"Census Tract 9703.02, Hart County, Kentucky"	"Census Tract 9703.02, Hart County, Kentucky"	144794057	2806232	2491	584	826	764	183	117	12	5
"21099970400"	"SL140"	"Census Tract 9704, Hart County, Kentucky"	"Census Tract 9704, Hart County, Kentucky"	200914544	1684837	3785	645	2000	767	193	159	21	0
"21099970500"	"SL140"	"Census Tract 9705, Hart County, Kentucky"	"Census Tract 9705, Hart County, Kentucky"	210795158	2959043	2745	482	1291	634	189	99	50	0
"21101020101"	"SL140"	"Census Tract 201.01, Henderson County, Kentucky"	"Census Tract 201.01, Henderson County, Kentucky"	1766331	1000661	1395	238	435	546	69	53	19	35
"21101020200"	"SL140"	"Census Tract 202, Henderson County, Kentucky"	"Census Tract 202, Henderson County, Kentucky"	1829471	0	1182	182	510	378	74	27	11	0
"21101020300"	"SL140"	"Census Tract 203, Henderson County, Kentucky"	"Census Tract 203, Henderson County, Kentucky"	854031	0	1180	299	348	363	136	34	0	0
"21101020401"	"SL140"	"Census Tract 204.01, Henderson County, Kentucky"	"Census Tract 204.01, Henderson County, Kentucky"	1494113	878481	1607	262	698	399	134	90	24	0
"21101020501"	"SL140"	"Census Tract 205.01, Henderson County, Kentucky"	"Census Tract 205.01, Henderson County, Kentucky"	2074663	709188	1769	185	768	442	196	102	76	0
"21101020602"	"SL140"	"Census Tract 206.02, Henderson County, Kentucky"	"Census Tract 206.02, Henderson County, Kentucky"	12730061	2303832	3352	361	1333	1098	443	92	0	25
"21101020603"	"SL140"	"Census Tract 206.03, Henderson County, Kentucky"	"Census Tract 206.03, Henderson County, Kentucky"	10070314	25108	1547	199	577	422	252	97	0	0
"21101020604"	"SL140"	"Census Tract 206.04, Henderson County, Kentucky"	"Census Tract 206.04, Henderson County, Kentucky"	4640570	1950410	2696	169	928	957	509	125	8	0
"21101020701"	"SL140"	"Census Tract 207.01, Henderson County, Kentucky"	"Census Tract 207.01, Henderson County, Kentucky"	170378818	30621152	3909	257	1222	1322	761	309	25	13
"21101020703"	"SL140"	"Census Tract 207.03, Henderson County, Kentucky"	"Census Tract 207.03, Henderson County, Kentucky"	34458933	168699	2281	207	561	753	442	253	62	3
"21101020704"	"SL140"	"Census Tract 207.04, Henderson County, Kentucky"	"Census Tract 207.04, Henderson County, Kentucky"	139591130	2878822	2339	51	873	888	397	114	8	8
"21101020800"	"SL140"	"Census Tract 208, Henderson County, Kentucky"	"Census Tract 208, Henderson County, Kentucky"	282507942	4639859	2897	223	1110	1003	365	135	61	0
"21101020901"	"SL140"	"Census Tract 209.01, Henderson County, Kentucky"	"Census Tract 209.01, Henderson County, Kentucky"	205522315	1599311	2703	188	1303	799	263	135	2	13
"21101020902"	"SL140"	"Census Tract 209.02, Henderson County, Kentucky"	"Census Tract 209.02, Henderson County, Kentucky"	262250127	28831496	2123	376	812	693	164	62	16	0
"21103090100"	"SL140"	"Census Tract 901, Henry County, Kentucky"	"Census Tract 901, Henry County, Kentucky"	162672020	2343281	1859	220	1057	395	145	39	3	0
"21103090200"	"SL140"	"Census Tract 902, Henry County, Kentucky"	"Census Tract 902, Henry County, Kentucky"	180313561	3024281	2619	331	813	887	356	183	42	7
"21103090301"	"SL140"	"Census Tract 903.01, Henry County, Kentucky"	"Census Tract 903.01, Henry County, Kentucky"	78485746	1511075	2053	283	910	502	254	75	9	20
"21103090302"	"SL140"	"Census Tract 903.02, Henry County, Kentucky"	"Census Tract 903.02, Henry County, Kentucky"	62012014	1335083	2372	336	1074	611	244	81	26	0
"21103090400"	"SL140"	"Census Tract 904, Henry County, Kentucky"	"Census Tract 904, Henry County, Kentucky"	257903550	4402463	2045	275	1082	473	99	109	7	0
"21105970100"	"SL140"	"Census Tract 9701, Hickman County, Kentucky"	"Census Tract 9701, Hickman County, Kentucky"	627634138	27735813	3346	481	1488	871	341	133	12	20
"21107970100"	"SL140"	"Census Tract 9701, Hopkins County, Kentucky"	"Census Tract 9701, Hopkins County, Kentucky"	210987050	1465041	2358	254	727	797	410	124	4	42
"21107970200"	"SL140"	"Census Tract 9702, Hopkins County, Kentucky"	"Census Tract 9702, Hopkins County, Kentucky"	228894062	5723061	2486	132	1167	809	141	158	20	59
"21107970301"	"SL140"	"Census Tract 9703.01, Hopkins County, Kentucky"	"Census Tract 9703.01, Hopkins County, Kentucky"	6757199	38692	1388	170	573	473	57	107	8	0
"21107970302"	"SL140"	"Census Tract 9703.02, Hopkins County, Kentucky"	"Census Tract 9703.02, Hopkins County, Kentucky"	37761375	2208016	3611	164	1338	1031	595	389	55	39
"21107970400"	"SL140"	"Census Tract 9704, Hopkins County, Kentucky"	"Census Tract 9704, Hopkins County, Kentucky"	2445746	0	1529	208	464	374	165	123	164	31
"21107970500"	"SL140"	"Census Tract 9705, Hopkins County, Kentucky"	"Census Tract 9705, Hopkins County, Kentucky"	46565015	2460354	3480	418	1290	1128	368	239	0	37
"21107970600"	"SL140"	"Census Tract 9706, Hopkins County, Kentucky"	"Census Tract 9706, Hopkins County, Kentucky"	6307031	241916	1969	499	653	498	230	84	0	5
"21107970700"	"SL140"	"Census Tract 9707, Hopkins County, Kentucky"	"Census Tract 9707, Hopkins County, Kentucky"	204038036	8464221	3255	344	1085	1103	380	238	75	30
"21107970800"	"SL140"	"Census Tract 9708, Hopkins County, Kentucky"	"Census Tract 9708, Hopkins County, Kentucky"	13106102	312898	1994	294	696	813	152	27	12	0
"21107970900"	"SL140"	"Census Tract 9709, Hopkins County, Kentucky"	"Census Tract 9709, Hopkins County, Kentucky"	122011357	2835479	2213	213	1151	685	107	39	18	0
"21107971000"	"SL140"	"Census Tract 9710, Hopkins County, Kentucky"	"Census Tract 9710, Hopkins County, Kentucky"	253824861	3919198	2003	242	806	891	32	18	14	0
"21107971100"	"SL140"	"Census Tract 9711, Hopkins County, Kentucky"	"Census Tract 9711, Hopkins County, Kentucky"	50577459	671952	1732	273	862	513	53	24	0	7
"21107971300"	"SL140"	"Census Tract 9713, Hopkins County, Kentucky"	"Census Tract 9713, Hopkins County, Kentucky"	220982822	3330462	3365	461	1281	1195	274	139	15	0
"21109960101"	"SL140"	"Census Tract 9601.01, Jackson County, Kentucky"	"Census Tract 9601.01, Jackson County, Kentucky"	138310659	705948	1661	399	675	432	94	61	0	0
"21109960102"	"SL140"	"Census Tract 9601.02, Jackson County, Kentucky"	"Census Tract 9601.02, Jackson County, Kentucky"	219571431	493352	1435	593	646	134	57	5	0	0
"21109960200"	"SL140"	"Census Tract 9602, Jackson County, Kentucky"	"Census Tract 9602, Jackson County, Kentucky"	253655308	698034	2263	485	956	656	129	28	9	0
"21109960301"	"SL140"	"Census Tract 9603.01, Jackson County, Kentucky"	"Census Tract 9603.01, Jackson County, Kentucky"	119099185	333247	2560	490	1151	680	165	74	0	0
"21109960302"	"SL140"	"Census Tract 9603.02, Jackson County, Kentucky"	"Census Tract 9603.02, Jackson County, Kentucky"	163498246	1097894	1155	290	445	240	64	89	15	12
"21111000201"	"SL140"	"Census Tract 2.01, Jefferson County, Kentucky"	"Census Tract 2.01, Jefferson County, Kentucky"	754376	0	786	214	347	127	48	0	50	0
"21111000202"	"SL140"	"Census Tract 2.02, Jefferson County, Kentucky"	"Census Tract 2.02, Jefferson County, Kentucky"	2227293	3843615	698	145	360	127	40	13	13	0
"21111000300"	"SL140"	"Census Tract 3, Jefferson County, Kentucky"	"Census Tract 3, Jefferson County, Kentucky"	1681224	5752	1418	275	647	365	120	0	11	0
"21111000400"	"SL140"	"Census Tract 4, Jefferson County, Kentucky"	"Census Tract 4, Jefferson County, Kentucky"	2870370	1569018	3148	477	1428	852	171	220	0	0
"21111000600"	"SL140"	"Census Tract 6, Jefferson County, Kentucky"	"Census Tract 6, Jefferson County, Kentucky"	1183645	0	1008	184	382	396	13	33	0	0
"21111000700"	"SL140"	"Census Tract 7, Jefferson County, Kentucky"	"Census Tract 7, Jefferson County, Kentucky"	911544	0	1530	242	778	336	157	17	0	0
"21111000800"	"SL140"	"Census Tract 8, Jefferson County, Kentucky"	"Census Tract 8, Jefferson County, Kentucky"	1515757	803642	1301	164	420	378	185	129	17	8
"21111000900"	"SL140"	"Census Tract 9, Jefferson County, Kentucky"	"Census Tract 9, Jefferson County, Kentucky"	642026	0	1296	161	644	364	102	18	0	7
"21111001000"	"SL140"	"Census Tract 10, Jefferson County, Kentucky"	"Census Tract 10, Jefferson County, Kentucky"	1396367	0	1820	141	734	835	103	0	0	7
"21111001100"	"SL140"	"Census Tract 11, Jefferson County, Kentucky"	"Census Tract 11, Jefferson County, Kentucky"	1408507	265572	2061	425	481	814	183	120	0	38
"21111001200"	"SL140"	"Census Tract 12, Jefferson County, Kentucky"	"Census Tract 12, Jefferson County, Kentucky"	2895036	526580	1659	159	693	573	142	92	0	0
"21111001400"	"SL140"	"Census Tract 14, Jefferson County, Kentucky"	"Census Tract 14, Jefferson County, Kentucky"	1332578	10171	1316	129	406	605	145	31	0	0
"21111001500"	"SL140"	"Census Tract 15, Jefferson County, Kentucky"	"Census Tract 15, Jefferson County, Kentucky"	1331650	0	1636	308	767	447	82	18	14	0
"21111001600"	"SL140"	"Census Tract 16, Jefferson County, Kentucky"	"Census Tract 16, Jefferson County, Kentucky"	993291	0	1556	204	464	743	62	71	0	12
