bgp1990gj,tr2010gj,tr2010ge,parea,wt_pop,wt_adult,wt_fam,wt_hh,wt_hu,wt_ownhu,wt_renthu
G210073091320289000702069999999999913,G2100730071200,21073071200,1,1,1,1,1,1,1,1
G210073091320289000702069999999999914,G2100730071200,21073071200,1,1,1,1,1,1,1,1
G210073091320289000703069999999999911,G2100730071200,21073071200,1,1,1,1,1,1,1,1
G210073091320289000704069999999999911,G2100730070401,21073070401,1,1,1,1,1,1,1,1
G210073091320289000704069999999999912,G2100730070401,21073070401,0.8771660728,0.7182056526,0.7139370944,0.6871384965,0.6918333413,0.7016496919,0.6665750978,0.7905167113
G210073091320289000704069999999999912,G2100730070402,21073070402,0.1211100694,0.2816205534,0.2858866104,0.3127272727,0.308056872,0.298245614,0.3333333333,0.2093023256
G210073091320289000704069999999999912,G2100730070500,21073070500,0.0000047791,0,0,0,0,0,0,0
G210073091320289000704069999999999912,G2100730071100,21073071100,0.0017190787,0.0001737941,0.0001762952,0.0001342307,0.0001097867,0.0001046941,0.0000915689,0.0001809631
G210073091320289000704069999999999913,G2100730070402,21073070402,1,1,1,1,1,1,1,1
G210073091320289000704069999999999914,G2100730070402,21073070402,1,1,1,1,1,1,1,1
G210073091320289000704069999999999915,G2100730070402,21073070402,1,1,1,1,1,1,1,1
G210073091320289000704069999999999916,G2100730070402,21073070402,1,1,1,1,1,1,1,1
G210073091320289000704069999999999917,G2100730070402,21073070402,1,1,1,1,1,1,1,1
G210073091320289000705069999999999911,G2100730070500,21073070500,1,1,1,1,1,1,1,1
G210073091320289000705069999999999912,G2100730070500,21073070500,1,1,1,1,1,1,1,1
G210073091320289000705069999999999913,G2100730070402,21073070402,0.0000848041,0.0000079964,0.0000081235,0.000005707,0.0000104744,0.000010019,0.0000090397,0.000011443
G210073091320289000705069999999999913,G2100730070500,21073070500,0.9999151959,0.9999920036,0.9999918765,0.999994293,0.9999895256,0.999989981,0.9999909603,0.999988557
G210073091320289000705069999999999914,G2100730070500,21073070500,1,1,1,1,1,1,1,1
G210073091320289000706069999999999911,G2100730070100,21073070100,0.0001488374,0.000132037,0.0001203111,0.0001578475,0.0001392354,0.0001387038,0.0001323738,0.0001513606
G210073091320289000706069999999999911,G2100730070600,21073070600,0.9998511626,0.999867963,0.9998796889,0.9998421525,0.9998607646,0.9998612962,0.9998676262,0.9998486394
G210073091320289000706069999999999912,G2100730070600,21073070600,1,1,1,1,1,1,1,1
G210073091320289000706069999999999913,G2100730070600,21073070600,1,1,1,1,1,1,1,1
G210073091320289000706069999999999914,G2100730070600,21073070600,0.999671652,0.9998241968,0.9998118721,0.9998030606,0.9998176705,0.9998172974,0.9998001476,0.999944406
G210073091320289000706069999999999914,G2100730070701,21073070701,0.000328348,0.0001758032,0.0001881279,0.0001969394,0.0001823295,0.0001827026,0.0001998524,0.000055594
G210073091320289000706069999999999915,G2100730070600,21073070600,0.9989787576,1,1,1,1,1,1,1
G210073091320289000706069999999999915,G2100730070701,21073070701,0.0010212424,0,0,0,0,0,0,0
G210073091320289000707069999999999911,G2100730070701,21073070701,1,1,1,1,1,1,1,1
G210073091320289000707069999999999912,G2100730070702,21073070702,1,1,1,1,1,1,1,1
G210073091320289000707069999999999913,G2100730070702,21073070702,1,1,1,1,1,1,1,1
G210073091320289000707069999999999914,G2100730070701,21073070701,1,1,1,1,1,1,1,1
G210073091320289000708069999999999913,G2100730070800,21073070800,1,1,1,1,1,1,1,1
G210073091320289000709069999999999912,G2100730070701,21073070701,1,1,1,1,1,1,1,1
G210073091320289000711069999999999912,G2100730071100,21073071100,1,1,1,1,1,1,1,1
G210073091320289000711069999999999914,G2100730071100,21073071100,1,1,1,1,1,1,1,1
G210073091320999990701069999999999921,G2100730070800,21073070800,1,1,1,1,1,1,1,1
G210073091320999990701069999999999922,G2100730070100,21073070100,1,1,1,1,1,1,1,1
G210073091320999990701069999999999925,G2100730070100,21073070100,1,1,1,1,1,1,1,1
G210073091320999990702069999999999921,G2100730070800,21073070800,0.0159240924,0.0159240924,0.0159240924,0.0159240924,0.0159240924,0.0159240924,0.0159240924,0.0159240924
G210073091320999990702069999999999921,G2100730071200,21073071200,0.9840759076,0.9840759076,0.9840759076,0.9840759076,0.9840759076,0.9840759076,0.9840759076,0.9840759076
G210073091320999990702069999999999923,G2100730071200,21073071200,1,1,1,1,1,1,1,1
G210073091320999990704069999999999921,G2100730070401,21073070401,1,1,1,1,1,1,1,1
G210073091320999990704069999999999922,G2100730070401,21073070401,0.9996541094,0.9999997964,0.9999998044,0.9999997993,0.9999997781,0.9999997654,0.9999997937,0.9999997171
G210073091320999990704069999999999922,G2100730071100,21073071100,0.0003458906,0.0000002036,0.0000001956,0.0000002007,0.0000002219,0.0000002346,0.0000002063,0.0000002829
G210073091320999990704069999999999923,G2100730070402,21073070402,1,1,1,1,1,1,1,1
G210073091320999990704069999999999926,G2100730070402,21073070402,1,1,1,1,1,1,1,1
G210073091320999990704069999999999927,G2100730070402,21073070402,1,1,1,1,1,1,1,1
G210073091320999990706069999999999925,G2100730070600,21073070600,1,1,1,1,1,1,1,1
G210073091320999990707069999999999922,G2100730070702,21073070702,1,1,1,1,1,1,1,1
G210073091320999990707069999999999923,G2100730070701,21073070701,0.0007542311,0,0,0,0,0,0,0
G210073091320999990707069999999999923,G2100730070702,21073070702,0.9992457689,1,1,1,1,1,1,1
G210073091320999990708069999999999922,G2100730070100,21073070100,0.0024129521,0,0,0,0,0,0,0
G210073091320999990708069999999999922,G2100730070800,21073070800,0.9961370841,0.9999240193,0.9999263857,0.9999278456,0.9999223886,0.99992339,0.9999163497,0.9999410985
G210073091320999990708069999999999922,G2100730071200,21073071200,0.0014499639,0.0000759807,0.0000736143,0.0000721544,0.0000776114,0.00007661,0.0000836503,0.0000589015
G210073091320999990708069999999999923,G2100730070800,21073070800,1,1,1,1,1,1,1,1
G210073091320999990709069999999999921,G2100730070702,21073070702,1,1,1,1,1,1,1,1
G210073091320999990709069999999999922,G2100730070701,21073070701,1,1,1,1,1,1,1,1
G210073091320999990710069999999999921,G2100730071000,21073071000,1,1,1,1,1,1,1,1
G210073091320999990710069999999999922,G2100730071000,21073071000,1,1,1,1,1,1,1,1
G210073091320999990710069999999999923,G2100730070402,21073070402,0.0000270082,0.0000136854,0.0000095541,0.0000236755,0.0000199183,0.0000187754,0.0000239227,0
G210073091320999990710069999999999923,G2100730071000,21073071000,0.9999729918,0.9999863146,0.9999904459,0.9999763245,0.9999800817,0.9999812246,0.9999760773,1
G210073091320999990710069999999999924,G2100730071000,21073071000,1,1,1,1,1,1,1,1
G210073091320999990711069999999999921,G2100730071100,21073071100,1,1,1,1,1,1,1,1
G210073091320999990711069999999999922,G2100730071100,21073071100,1,1,1,1,1,1,1,1
G210073091320999990711069999999999924,G2100730071100,21073071100,1,1,1,1,1,1,1,1
G210073092704999990708069999999999921,G2100730070800,21073070800,0.9999982031,0.9999971981,0.9999961429,0.9999974834,0.9999979157,0.9999980368,0.9999974746,0.9999997646
G210073092704999990708069999999999921,G2102090040501,21209040501,0.0000017969,0.0000028019,0.0000038571,0.0000025166,0.0000020843,0.0000019632,0.0000025254,0.0000002354
G210075091360295669801019999999999912,G2100750960100,21075960100,1,1,1,1,1,1,1,1
G210075091360295669801019999999999913,G2100750960100,21075960100,1,1,1,1,1,1,1,1
G210075091360295669801019999999999914,G2100750960100,21075960100,1,1,1,1,1,1,1,1
G210075091360295669801019999999999915,G2100750960100,21075960100,1,1,1,1,1,1,1,1
G210075091360295669801019999999999916,G2100750960100,21075960100,1,1,1,1,1,1,1,1
G210075091360999999801019999999999921,G2100750960100,21075960100,1,1,1,1,1,1,1,1
G210075091360999999801019999999999922,G2100750960100,21075960100,1,1,1,1,1,1,1,1
G210075091360999999801019999999999923,G2100750960100,21075960100,1,1,1,1,1,1,1,1
G210075091360999999801019999999999925,G2100750960100,21075960100,1,1,1,1,1,1,1,1
G210075091360999999801019999999999926,G2100750960100,21075960100,1,1,1,1,1,1,1,1
G210075091368999999802019999999999925,G2100750960200,21075960200,1,1,1,1,1,1,1,1
G210075091712362989802019999999999911,G2100750960200,21075960200,1,1,1,1,1,1,1,1
G210075091712362989802019999999999912,G2100750960200,21075960200,1,1,1,1,1,1,1,1
G210075091712362989802019999999999913,G2100750960200,21075960200,1,1,1,1,1,1,1,1
G210075091712362989802019999999999914,G2100750960200,21075960200,1,1,1,1,1,1,1,1
G21007509171236298980299019999999999911,G2100750960200,21075960200,1,1,1,1,1,1,1,1
G210075091712999999802019999999999921,G2100750960200,21075960200,1,1,1,1,1,1,1,1
G210075091712999999802019999999999922,G2100750960200,21075960200,1,1,1,1,1,1,1,1
G210075091712999999802019999999999923,G2100750960200,21075960200,1,1,1,1,1,1,1,1
G210075091712999999802019999999999924,G2100750960200,21075960200,1,1,1,1,1,1,1,1
G210077093616312049601049999999999924,G2100770960101,21077960101,1,1,1,1,1,1,1,1
G210077093616723729601049999999999924,G2100770960101,21077960101,1,1,1,1,1,1,1,1
G210077093616807069601049999999999922,G2100770960101,21077960101,1,1,1,1,1,1,1,1
G210077093616807069601049999999999923,G2100770960101,21077960101,1,1,1,1,1,1,1,1
G210077093616999999601049999999999921,G2100150070601,21015070601,0.0000111952,0.0000326965,0.0000301415,0.0000313058,0.0000360023,0.000043652,0.0000327105,0.0000564546
G210077093616999999601049999999999921,G2100770960102,21077960102,0.9999888048,0.9999673035,0.9999698585,0.9999686942,0.9999639977,0.999956348,0.9999672895,0.9999435454
G210077093616999999601049999999999922,G2100770960101,21077960101,0.9985728749,0.990813248,0.9900331868,0.9917479625,0.993300326,0.9939583297,0.9919990277,0.9999645506
G210077093616999999601049999999999922,G2100770960102,21077960102,0.0014271251,0.009186752,0.0099668132,0.0082520375,0.006699674,0.0060416703,0.0080009723,0.0000354494
G210077093616999999601049999999999923,G2100770960101,21077960101,1,1,1,1,1,1,1,1
G210077093616999999601049999999999924,G2100770960101,21077960101,1,1,1,1,1,1,1,1
G210079090400999999701059999999999921,G2100790970100,21079970100,1,1,1,1,1,1,1,1
G210079090400999999701059999999999922,G2100790970100,21079970100,0.9998720445,0.9998302834,0.9998403547,0.9998247428,0.9998108068,0.9998182328,0.9998263443,0.9997468292
G210079090400999999701059999999999922,G2100790970200,21079970200,0.0001279555,0.0001697166,0.0001596453,0.0001752572,0.0001891932,0.0001817672,0.0001736557,0.0002531708
G210079090400999999701059999999999923,G2100790970100,21079970100,1,1,1,1,1,1,1,1
G210079091976438409702059999999999912,G2100790970200,21079970200,1,1,1,1,1,1,1,1
G210079091976438409702059999999999913,G2100790970200,21079970200,1,1,1,1,1,1,1,1
G210079091976438409702059999999999914,G2100790970200,21079970200,1,1,1,1,1,1,1,1
G210079091976438409703059999999999911,G2100790970300,21079970300,1,1,1,1,1,1,1,1
G210079091976438409703059999999999912,G2100790970300,21079970300,1,1,1,1,1,1,1,1
G210079091976438409703059999999999913,G2100790970300,21079970300,1,1,1,1,1,1,1,1
G210079091976999999702059999999999921,G2100790970100,21079970100,0.0002730049,0.0000957447,0.0000851753,0.0000901672,0.0000835373,0.0000729751,0.0000934299,0.000043967
G210079091976999999702059999999999921,G2100790970200,21079970200,0.9997269951,0.9999042553,0.9999148247,0.9999098328,0.9999164627,0.9999270249,0.9999065701,0.999956033
G210079091976999999702059999999999922,G2100790970200,21079970200,1,1,1,1,1,1,1,1
G210079091976999999702059999999999923,G2100790970100,21079970100,0.0003411733,0.001612762,0.0017978114,0.0019099299,0.0017057406,0.0015114157,0.0022111452,0
G210079091976999999702059999999999923,G2100790970200,21079970200,0.9996588267,0.998387238,0.9982021886,0.9980900701,0.9982942594,0.9984885843,0.9977888548,1
G210079091976999999702059999999999924,G2100790970200,21079970200,1,1,1,1,1,1,1,1
G210079091976999999703059999999999921,G2100790970200,21079970200,0.0000061486,0.0000111459,0.0000096467,0.0000115356,0.0000101202,0.0000095352,0,0.0000549864
G210079091976999999703059999999999921,G2100790970300,21079970300,0.9999938514,0.9999888541,0.9999903533,0.9999884644,0.9999898798,0.9999904648,1,0.9999450136
G210079091976999999703059999999999922,G2100790970300,21079970300,1,1,1,1,1,1,1,1
G210079091976999999703059999999999923,G2100790970300,21079970300,1,1,1,1,1,1,1,1
G210079092664999999704059999999999921,G2100790970400,21079970400,1,1,1,1,1,1,1,1
G210079092664999999704059999999999922,G2100790970400,21079970400,1,1,1,1,1,1,1,1
G210081090840174349804049999999999921,G2100810920400,21081920400,1,1,1,1,1,1,1,1
G210081090840999999804049999999999921,G2100810920400,21081920400,1,1,1,1,1,1,1,1
G210081090840999999804049999999999922,G2100810920400,21081920400,1,1,1,1,1,1,1,1
G210081090896185689801049999999999921,G2100810920100,21081920100,1,1,1,1,1,1,1,1
G210081090896185689801049999999999922,G2100810920100,21081920100,1,1,1,1,1,1,1,1
G210081090896185689801049999999999922,G2101170063701,21117063701,0,0,0,0,0,0,0,0
G210081090896999999801049999999999921,G2100810920100,21081920100,1,1,1,1,1,1,1,1
G210081090896999999801049999999999922,G2100810920100,21081920100,1,1,1,1,1,1,1,1
G210081090896999999801049999999999923,G2100810920100,21081920100,0.9988533496,0.9935779817,0.9945054945,0.9931740614,0.9944134078,0.9947916667,1,0.9534883721
G210081090896999999801049999999999923,G2100810920200,21081920200,0.0011466504,0.0064220183,0.0054945055,0.0068259386,0.0055865922,0.0052083333,0,0.0465116279
G210081093720225829802049999999999921,G2100810920200,21081920200,1,1,1,1,1,1,1,1
G210081093720225829802049999999999922,G2100810920200,21081920200,1,1,1,1,1,1,1,1
G210081093720225829803049999999999921,G2100810920200,21081920200,0.0687889181,0.0679462949,0.0719736085,0.0886461233,0.0790273648,0.0790273648,0.0886461233,0.0261241926
G210081093720225829803049999999999921,G2100810920300,21081920300,0.9312110819,0.9320537051,0.9280263915,0.9113538767,0.9209726352,0.9209726352,0.9113538767,0.9738758074
G210081093720834069802049999999999911,G2100810920200,21081920200,0.9464145235,0.9464145235,0.9464145235,0.9464145235,0.9464145235,0.9464145235,0.9464145235,0.9464145235
G210081093720834069802049999999999911,G2100810920300,21081920300,0.0535854765,0.0535854765,0.0535854765,0.0535854765,0.0535854765,0.0535854765,0.0535854765,0.0535854765
G210081093720834069802049999999999912,G2100810920200,21081920200,1,1,1,1,1,1,1,1
G210081093720834069803049999999999911,G2100810920300,21081920300,1,1,1,1,1,1,1,1
G210081093720834069803049999999999912,G2100810920300,21081920300,1,1,1,1,1,1,1,1
G210081093720834069803049999999999913,G2100810920300,21081920300,1,1,1,1,1,1,1,1
G210081093720834069803049999999999914,G2100810920300,21081920300,1,1,1,1,1,1,1,1
G210081093720834069803049999999999915,G2100810920300,21081920300,1,1,1,1,1,1,1,1
G210081093720834069803049999999999916,G2100810920300,21081920300,1,1,1,1,1,1,1,1
G210081093720999999802049999999999921,G2100810920200,21081920200,0.9996340944,0.9997995067,0.9998052612,0.9997693757,0.9998064658,0.999817029,0.9999874474,0.9988763576
G210081093720999999802049999999999921,G2100810920300,21081920300,0.0002053078,0,0,0,0,0,0,0
G210081093720999999802049999999999921,G2101910930100,21191930100,0.0001605979,0.0002004933,0.0001947388,0.0002306243,0.0001935342,0.000182971,0.0000125526,0.0011236424
G210081093720999999802049999999999922,G2100810920200,21081920200,1,1,1,1,1,1,1,1
G210081093720999999802049999999999923,G2100810920100,21081920100,0.0457386133,0.1274611399,0.1201716738,0.1235955056,0.1121495327,0.1059782609,0.1226765799,0.0576923077
G210081093720999999802049999999999923,G2100810920200,21081920200,0.9530021149,0.8713413699,0.8786202276,0.8750727997,0.8864658782,0.8928139861,0.8760016264,0.9405982573
G210081093720999999802049999999999923,G2100810920300,21081920300,0.0012592719,0.0011974902,0.0012080986,0.0013316947,0.0013845891,0.001207753,0.0013217936,0.001709435
G210081093720999999803049999999999921,G2100810920200,21081920200,0.0022932625,0.0003701358,0.0003719034,0.0003626058,0.0003797347,0.0003329213,0.0003551359,0.0005020453
G210081093720999999803049999999999921,G2100810920300,21081920300,0.9977067375,0.9996298642,0.9996280966,0.9996373942,0.9996202653,0.9996670787,0.9996448641,0.9994979547
G210081093720999999803049999999999923,G2100810920300,21081920300,1,1,1,1,1,1,1,1
G210081093720999999803049999999999924,G2100810920300,21081920300,1,1,1,1,1,1,1,1
G210081093720999999803049999999999925,G2100810920300,21081920300,1,1,1,1,1,1,1,1
G210081093720999999803049999999999926,G2100810920300,21081920300,1,1,1,1,1,1,1,1
G210083091208999990206019999999999921,G2100830020600,21083020600,1,1,1,1,1,1,1,1
G210083091208999990206019999999999922,G2100830020600,21083020600,1,1,1,1,1,1,1,1
G210083091216999990209019999999999921,G2100830020900,21083020900,1,1,1,1,1,1,1,1
G210083091216999990209019999999999922,G2100830020300,21083020300,0,0,0,0,0,0,0,0
G210083091216999990209019999999999922,G2100830020900,21083020900,1,1,1,1,1,1,1,1
G210083091720999990207019999999999921,G2100830020700,21083020700,1,1,1,1,1,1,1,1
G210083091720999990207019999999999922,G2100830020700,21083020700,1,1,1,1,1,1,1,1
G210083091720999990207019999999999923,G2100830020700,21083020700,1,1,1,1,1,1,1,1
