bgp2000gj,tr2010gj,tr2010ge,parea,wt_pop,wt_adult,wt_fam,wt_hh,wt_hu,wt_ownhu,wt_renthu
G21017309241654084980300U5,G2101730920302,21173920302,0.993348152,0.9989022184,0.9989218216,0.9989699387,0.9989050188,0.9988747229,0.9989619922,0.9985188661
G21017309241654084980300U6,G2101730920302,21173920302,1,1,1,1,1,1,1,1
G21017309241699999980100R1,G2101730920100,21173920100,1,1,1,1,1,1,1,1
G21017309241699999980100R2,G2101730920100,21173920100,1,1,1,1,1,1,1,1
G21017309241699999980200R3,G2101730920200,21173920200,0.9987935584,0.9968944085,0.9964390212,0.9966815252,0.9961721779,0.9964218184,0.9954993185,0.9981295869
G21017309241699999980200R3,G2101730920500,21173920500,0.0012064416,0.0031055915,0.0035609788,0.0033184748,0.0038278221,0.0035781816,0.0045006815,0.0018704131
G21017309241699999980200R4,G2101730920200,21173920200,1,1,1,1,1,1,1,1
G21017309241699999980200R5,G2101730920200,21173920200,1,1,1,1,1,1,1,1
G21017309241699999980200U1,G2101730920200,21173920200,1,1,1,1,1,1,1,1
G21017309241699999980200U3,G2101730920200,21173920200,1,1,1,1,1,1,1,1
G21017309241699999980200U4,G2101730920200,21173920200,1,1,1,1,1,1,1,1
G21017309241699999980200U5,G2101730920200,21173920200,1,1,1,1,1,1,1,1
G21017309241699999980300R4,G2101730920301,21173920301,1,1,1,1,1,1,1,1
G21017309241699999980300R5,G2101730920302,21173920302,1,1,1,1,1,1,1,1
G21017309241699999980300R6,G2100490020300,21049020300,0.0014251107,0.0006063535,0.0006023799,0.0005396588,0.0006338356,0.0006527729,0.0003354463,0.0019042507
G21017309241699999980300R6,G2101730920302,21173920302,0.9985748893,0.9993936465,0.9993976201,0.9994603412,0.9993661644,0.9993472271,0.9996645537,0.9980957493
G21017309241699999980300U2,G2101730920301,21173920301,1,1,1,1,1,1,1,1
G21017309241699999980300U3,G2101730920302,21173920302,1,1,1,1,1,1,1,1
G21017309241699999980300U4,G2101730920301,21173920301,1,1,1,1,1,1,1,1
G21017309241699999980300U5,G2101730920302,21173920302,1,1,1,1,1,1,1,1
G21017309241699999980300U6,G2101730920302,21173920302,1,1,1,1,1,1,1,1
G21017509056881858950500R1,G2101750950500,21175950500,1,1,1,1,1,1,1,1
G21017509056899999950500R1,G2101750950300,21175950300,0.000244354,0,0,0,0,0,0,0
G21017509056899999950500R1,G2101750950500,21175950500,0.999755646,1,1,1,1,1,1,1
G21017509056899999950500R2,G2101750950500,21175950500,1,1,1,1,1,1,1,1
G21017509145699999950300R1,G2101750950300,21175950300,1,1,1,1,1,1,1,1
G21017509145699999950300R2,G2101750950300,21175950300,1,1,1,1,1,1,1,1
G21017509265699999950100R1,G2101750950100,21175950100,1,1,1,1,1,1,1,1
G21017509265699999950100R2,G2101750950100,21175950100,0.9999003867,1,1,1,1,1,1,1
G21017509265699999950100R2,G2101750950200,21175950200,0.0000996133,0,0,0,0,0,0,0
G21017509365681858950400R1,G2101750950400,21175950400,1,1,1,1,1,1,1,1
G21017509365681858950400R2,G2101750950400,21175950400,1,1,1,1,1,1,1,1
G21017509365681858950400R3,G2101750950400,21175950400,1,1,1,1,1,1,1,1
G21017509365681858950400U1,G2101750950400,21175950400,1,1,1,1,1,1,1,1
G21017509365681858950400U2,G2101750950400,21175950400,1,1,1,1,1,1,1,1
G21017509365681858950400U3,G2101750950400,21175950400,1,1,1,1,1,1,1,1
G21017509365699999950400R1,G2101750950400,21175950400,1,1,1,1,1,1,1,1
G21017509365699999950400R2,G2101750950400,21175950400,1,1,1,1,1,1,1,1
G21017509365699999950400R3,G2101750950400,21175950400,1,1,1,1,1,1,1,1
G21017509365699999950400R4,G2101750950400,21175950400,1,1,1,1,1,1,1,1
G21017509365699999950400U1,G2101750950400,21175950400,1,1,1,1,1,1,1,1
G21017509377699999950200R1,G2101750950200,21175950200,0.9999248996,1,1,1,1,1,1,1
G21017509377699999950200R1,G2102050950400,21205950400,0.0000751004,0,0,0,0,0,0,0
G21017509377699999950200R2,G2101750950200,21175950200,1,1,1,1,1,1,1,1
G21017709035209406960300R1,G2101770960300,21177960300,1,1,1,1,1,1,1,1
G21017709035299999960300R1,G2101770960300,21177960300,1,1,1,1,1,1,1,1
G21017709035299999960300R2,G2101770960300,21177960300,1,1,1,1,1,1,1,1
G21017709035299999960300R3,G2101770960300,21177960300,1,1,1,1,1,1,1,1
G21017709068013978960100R1,G2101770960100,21177960100,0.3479857459,0.3479857459,0.3479857459,0.3479857459,0.3479857459,0.3479857459,0.3479857459,0.3479857459
G21017709068013978960100R1,G2101770960400,21177960400,0.6520142541,0.6520142541,0.6520142541,0.6520142541,0.6520142541,0.6520142541,0.6520142541,0.6520142541
G21017709068013978960100U1,G2101770960100,21177960100,0.9139840524,1,1,1,1,1,1,1
G21017709068013978960100U1,G2101770960400,21177960400,0.0860159476,0,0,0,0,0,0,0
G21017709068013978960200R2,G2101770960200,21177960200,1,1,1,1,1,1,1,1
G21017709068013978960200R3,G2101770960200,21177960200,1,1,1,1,1,1,1,1
G21017709068013978960200R5,G2101770960200,21177960200,1,1,1,1,1,1,1,1
G21017709068013978960200R7,G2101770960200,21177960200,1,1,1,1,1,1,1,1
G21017709068013978960200U2,G2101770960200,21177960200,1,1,1,1,1,1,1,1
G21017709068013978960200U3,G2101770960200,21177960200,1,1,1,1,1,1,1,1
G21017709068013978960200U4,G2101770960200,21177960200,1,1,1,1,1,1,1,1
G21017709068013978960200U5,G2101770960200,21177960200,1,1,1,1,1,1,1,1
G21017709068013978960200U6,G2101770960200,21177960200,1,1,1,1,1,1,1,1
G21017709068013978960200U7,G2101770960200,21177960200,1,1,1,1,1,1,1,1
G21017709068033022960100R1,G2101770960100,21177960100,1,1,1,1,1,1,1,1
G21017709068062652960100R1,G2101770960100,21177960100,0.9458747833,0.9458747833,0.9458747833,0.9458747833,0.9458747833,0.9458747833,0.9458747833,0.9458747833
G21017709068062652960100R1,G2101770960400,21177960400,0.0541252167,0.0541252167,0.0541252167,0.0541252167,0.0541252167,0.0541252167,0.0541252167,0.0541252167
G21017709068062652960100U1,G2101770960400,21177960400,1,1,1,1,1,1,1,1
G21017709068071814960200R7,G2101770960200,21177960200,1,1,1,1,1,1,1,1
G21017709068099999960100R1,G2101770960100,21177960100,0.9565384601,0.9953542393,0.9951456311,0.995951417,0.9940298507,0.9946091644,0.9932885906,1
G21017709068099999960100R1,G2101770960400,21177960400,0.0434615399,0.0046457607,0.0048543689,0.004048583,0.0059701493,0.0053908356,0.0067114094,0
G21017709068099999960100U1,G2101770960100,21177960100,0.4522597421,0.5373134328,0.5,0.55,0.4827586207,0.53125,0.4782608696,0.5
G21017709068099999960100U1,G2101770960400,21177960400,0.5477402579,0.4626865672,0.5,0.45,0.5172413793,0.46875,0.5217391304,0.5
G21017709068099999960200R1,G2101770960100,21177960100,0.995454984,0.9641509434,0.95599022,0.9668874172,0.95215311,0.9375,0.9468085106,1
G21017709068099999960200R1,G2101770960200,21177960200,0.004545016,0.0358490566,0.04400978,0.0331125828,0.04784689,0.0625,0.0531914894,0
G21017709068099999960200R2,G2101770960100,21177960100,0.0512918613,0,0,0,0,0,0,0
G21017709068099999960200R2,G2101770960200,21177960200,0.9487081387,1,1,1,1,1,1,1
G21017709068099999960200R3,G2101770960200,21177960200,1,1,1,1,1,1,1,1
G21017709068099999960200R5,G2101770960200,21177960200,1,1,1,1,1,1,1,1
G21017709068099999960200R7,G2101770960200,21177960200,1,1,1,1,1,1,1,1
G21017709068099999960200U2,G2101770960200,21177960200,1,1,1,1,1,1,1,1
G21017709068099999960200U3,G2101770960200,21177960200,1,1,1,1,1,1,1,1
G21017709068099999960200U4,G2101770960200,21177960200,1,1,1,1,1,1,1,1
G21017709068099999960200U5,G2101770960200,21177960200,1,1,1,1,1,1,1,1
G21017709068099999960200U6,G2101770960200,21177960200,1,1,1,1,1,1,1,1
G21017709108022348960700R1,G2101770960700,21177960700,1,1,1,1,1,1,1,1
G21017709108022348960700R2,G2101770960700,21177960700,1,1,1,1,1,1,1,1
G21017709108099999960700R1,G2101770960100,21177960100,0.0004239555,0,0,0,0,0,0,0
G21017709108099999960700R1,G2101770960700,21177960700,0.9995760445,1,1,1,1,1,1,1
G21017709108099999960700R2,G2101770960700,21177960700,1,1,1,1,1,1,1,1
G21017709108099999960700R3,G2101770960700,21177960700,1,1,1,1,1,1,1,1
G21017709108099999960700R4,G2101770960700,21177960700,1,1,1,1,1,1,1,1
G21017709152033022960400R1,G2101770960400,21177960400,1,1,1,1,1,1,1,1
G21017709152033022960400R2,G2101770960400,21177960400,1,1,1,1,1,1,1,1
G21017709152033022960400R4,G2101770960400,21177960400,1,1,1,1,1,1,1,1
G21017709152033022960400U1,G2101770960400,21177960400,1,1,1,1,1,1,1,1
G21017709152033022960400U4,G2101770960400,21177960400,1,1,1,1,1,1,1,1
G21017709152033022960500R1,G2101770960500,21177960500,1,1,1,1,1,1,1,1
G21017709152033022960500R2,G2101770960500,21177960500,1,1,1,1,1,1,1,1
G21017709152033022960500U1,G2101770960500,21177960500,1,1,1,1,1,1,1,1
G21017709152033022960500U2,G2101770960500,21177960500,1,1,1,1,1,1,1,1
G21017709152033022960500U3,G2101770960500,21177960500,1,1,1,1,1,1,1,1
G21017709152033022960500U4,G2101770960500,21177960500,1,1,1,1,1,1,1,1
G21017709152033022960600R1,G2101770960600,21177960600,1,1,1,1,1,1,1,1
G21017709152033022960600R2,G2101770960600,21177960600,1,1,1,1,1,1,1,1
G21017709152033022960600U2,G2101770960600,21177960600,1,1,1,1,1,1,1,1
G21017709152033022960600U3,G2101770960600,21177960600,1,1,1,1,1,1,1,1
G21017709152062652960400R1,G2101770960400,21177960400,1,1,1,1,1,1,1,1
G21017709152062652960400U1,G2101770960400,21177960400,1,1,1,1,1,1,1,1
G21017709152062652960500R1,G2101770960500,21177960500,1,1,1,1,1,1,1,1
G21017709152062652960500R2,G2101770960500,21177960500,1,1,1,1,1,1,1,1
G21017709152099999960400R1,G2101770960400,21177960400,1,1,1,1,1,1,1,1
G21017709152099999960400R2,G2101770960200,21177960200,0.2412639767,0,0,0,0,0,0,0
G21017709152099999960400R2,G2101770960400,21177960400,0.7587360233,1,1,1,1,1,1,1
G21017709152099999960400R3,G2101070970700,21107970700,0,0,0,0,0,0,0,0
G21017709152099999960400R3,G2101770960400,21177960400,1,1,1,1,1,1,1,1
G21017709152099999960400R4,G2101770960400,21177960400,1,1,1,1,1,1,1,1
G21017709152099999960400R5,G2101770960400,21177960400,1,1,1,1,1,1,1,1
G21017709152099999960400U1,G2101770960400,21177960400,1,1,1,1,1,1,1,1
G21017709152099999960400U2,G2101770960400,21177960400,1,1,1,1,1,1,1,1
G21017709152099999960400U4,G2101770960400,21177960400,1,1,1,1,1,1,1,1
G21017709152099999960500R1,G2101770960500,21177960500,1,1,1,1,1,1,1,1
G21017709152099999960500R2,G2101770960500,21177960500,1,1,1,1,1,1,1,1
G21017709152099999960500U4,G2101770960500,21177960500,1,1,1,1,1,1,1,1
G21017709152099999960600R1,G2101770960600,21177960600,1,1,1,1,1,1,1,1
G21017709152099999960600R2,G2101770960600,21177960600,1,1,1,1,1,1,1,1
G21017709152099999960600R3,G2101770960600,21177960600,1,1,1,1,1,1,1,1
G21017709273699999960800R1,G2100310930500,21031930500,0,0,0,0,0,0,0,0
G21017709273699999960800R1,G2101770960800,21177960800,1,1,1,1,1,1,1,1
G21017709273699999960800R2,G2101770960800,21177960800,0.9889762866,0.9680715198,0.9698412698,0.9711934156,0.9661538462,0.9670050761,0.9632107023,1
G21017709273699999960800R2,G2101770960900,21177960900,0.0109784145,0.0319284802,0.0301587302,0.0288065844,0.0338461538,0.0329949239,0.0367892977,0
G21017709273699999960800R2,G2102190950100,21219950100,0.0000452989,0,0,0,0,0,0,0
G21017709295299999960900R1,G2101770960900,21177960900,0.9999982659,1,1,1,1,1,1,1
G21017709295299999960900R1,G2102190950100,21219950100,0.0000017341,0,0,0,0,0,0,0
G21017709295299999960900R2,G2101770960900,21177960900,0.9999818869,0.9998635817,0.999818109,1,0.9996453125,0.9996829609,0.9995975177,1
G21017709295299999960900R2,G2102190950100,21219950100,0.0000181131,0.0001364183,0.000181891,0,0.0003546875,0.0003170391,0.0004024823,0
G21017909015203628990300R1,G2101790930302,21179930302,1,1,1,1,1,1,1,1
G21017909015203628990300R2,G2101790930301,21179930301,1,1,1,1,1,1,1,1
G21017909015203628990300R3,G2101790930301,21179930301,1,1,1,1,1,1,1,1
G21017909015203628990300R6,G2101790930302,21179930302,0.6565888131,0.9545454545,0.9230769231,1,0.875,0.875,0.8333333333,1
G21017909015203628990300R6,G2101790930303,21179930303,0.3434111869,0.0454545455,0.0769230769,0,0.125,0.125,0.1666666667,0
G21017909015203628990300U1,G2101790930302,21179930302,1,1,1,1,1,1,1,1
G21017909015203628990300U2,G2101790930301,21179930301,1,1,1,1,1,1,1,1
G21017909015203628990300U3,G2101790930301,21179930301,1,1,1,1,1,1,1,1
G21017909015203628990300U4,G2101790930301,21179930301,1,1,1,1,1,1,1,1
G21017909015203628990300U5,G2101790930303,21179930303,1,1,1,1,1,1,1,1
G21017909015203628990300U6,G2101790930302,21179930302,0.0256045272,0.0621782178,0.0502067336,0.0525502318,0.0516684607,0.0501535312,0.0333333333,0.0739856802
G21017909015203628990300U6,G2101790930303,21179930303,0.9743954728,0.9378217822,0.9497932664,0.9474497682,0.9483315393,0.9498464688,0.9666666667,0.9260143198
G21017909015203628990400R1,G2101790930400,21179930400,1,1,1,1,1,1,1,1
G21017909015203628990400R3,G2101790930400,21179930400,1,1,1,1,1,1,1,1
G21017909015203628990400U1,G2101790930400,21179930400,1,1,1,1,1,1,1,1
G21017909015203628990400U2,G2101790930400,21179930400,1,1,1,1,1,1,1,1
G21017909015203628990400U3,G2101790930400,21179930400,1,1,1,1,1,1,1,1
G21017909015299999990300R1,G2101790930302,21179930302,1,1,1,1,1,1,1,1
